date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Feb 11 2021, Director,"Sunnyvale, CA",Former Employee ,People Focused Company with Kind and Collaborative People,0,"Amazing colleagues, interesting challenges and wonderful perks and office space. The company is truly focused on its employees
","Less transparency in decision making than in the past and slow decision making as it is difficult to determine who has authority to make decisions.
",,5,4,5,5,,,Recommends,Positive Outlook,Approves of CEO
Thu Feb 11 2021, Senior Account Executive,,Current Employee ,Great Place to Work,0,"Exciting, friendly, fast-paced place to work.
","Promotions/senior titles can be limited.
Helpfu",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 11 2021, Program Manager,"Mountain View, CA",Current Employee ,Google is the recipient of this review,0,"Wow really great company wow
","Cons are for the weak
Helpfu",,5,,,,,,,,
Thu Feb 11 2021, Software Engineer,,Former Employee ,Nice,0,"Really nice experience at google
","I have nothing bad to say
Helpfu",,5,,,,,,,,
Fri Feb 12 2021, Account Manager,,Former Employee ,.....,0,"The job was great and
","Working long hours and tired
",,5,5,5,5,5,5,Recommends,Positive Outlook,Disapproves of CEO
Fri Feb 12 2021, Web Developer,Chandigarh,Current Employee ,Google review,0,"Good salary and high career growth.
","There is no cons for this company
Helpfu",,5,,,,,,,,
Fri Feb 12 2021, Account Manager,,Former Employee ,.....,0,"The job was great and
","Working long hours and tired
Advice to Management
.....
Helpfu",".....
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Disapproves of CEO
Fri Feb 12 2021, Marketing Manager,,Former Employee ,Great learning opportunity,0,"Collaborative environment with tons of good takeaways
","Too many employees = work has no visibility
Helpfu",,5,,,,,,,,
Fri Feb 12 2021, Senior Technical Account Manager,"London, England",Current Employee ,Does what it says on the tin,0,"They treat their employees very well. It's one of the best places you can ever work.
Employees have a lot of power to impact the course of the company.
Competitive salary
","Plagued by many of the same issues as the rest of the tech industry when it comes to diversity, equity and inclusion, but making genuine strides due to bottoms-up pressure.
Incredibly bureaucratic
Massive attention deficit issues when it comes to product commitments and the team changes that go with them -- you will get reorg-ed a lot and stuff you work on will certainly get cancelled.
Helpfu",,5,4,5,4,4,4,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Manager,,Current Employee ,Wonderful place to work,0,"Inspiring vision and wonderful people
","Slow decision making process unfortunately
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Software Engineer,"New York, NY",Current Employee ,excelllt to work here,0,"smart people and money and wlb
","not easy to impact a lot thing
Helpfu",,5,5,5,5,5,5,,,
Wed Feb 10 2021, Senior Program Manager,"Mountain View, CA",Former Employee ,Great company,0,#NAME?,#NAME?,,5,5,5,5,5,5,,,
Wed Feb 10 2021,Anonymous,,Current Employee ,good culture and benefit,0,"good culture and benefit, can learn a lot of things
","very busy on consumer hardware team
Helpfu",,5,4,4,4,5,5,,,
Wed Feb 10 2021, Business Analyst,"Los Angeles, CA",Former Employee ,Good,0,"Benefits and good food and stufd
","Work and stuff isn’t cool
Helpfu",,5,4,,,,,,,
Wed Feb 10 2021, Software Engineer,"Mountain View, CA",Current Employee ,Good,0,"Good place for work on Google
","No cons for working on Google
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Software Engineer,,Current Employee ,J,0,"Ya know it's cool and all
","Nah it's pretty good I think
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, User Experience Writer,"Columbus, OH",Current Employee ,Rate a company,0,"Excellent search and user experience options
","Large company can get lost in the shuffle
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Desktop Support Engineer,Chennai,Current Employee ,Good,0,"Company is good and easy going peoples
","Nothing in cons they are good
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, PHP Trainee,Hyderābād,Current Employee ,"Great opportunity to start career"".",0,"good platform to start career i am very glad to be part of VT
","good enough excited to work with VT
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Marketing Manager,"Seattle, WA",Current Employee ,There is best vacancy of all the world,0,"Good office. Many interesting things
","Sorry, but i don't know
Helpfu",,5,,,,,,,,
Thu Feb 11 2021, Child Care Worker,N/A,Former Employee ,Friendly,0,"I liked the options to succeed
","The drive was long at times
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Thu Feb 11 2021, Account Manager,"Dublin, Dublin",Current Employee ,Great,0,"collaboration. team working involvement great place
","actually I wouldn't know any
Helpfu",,5,5,5,5,5,5,,,
Thu Feb 11 2021, Industry Manager,Singapore,Current Employee ,Great company,0,"Amazing people, great salary, great brand
","Getting too big, slow in areas
Helpfu",,5,4,5,5,5,5,Recommends,Positive Outlook,
Thu Feb 11 2021, Project Manager,,Former Employee ,Good experience,0,"Learning culture and friendly people
","You never want to leave the office
Helpfu",,5,,,,,,,,
Thu Feb 11 2021, Sales Engineer,"Chicago, IL",Current Employee ,Great exciting company,0,"Work with smart people, strong brand, great products, people willing to share and talk
","Information overload, informal knowledge-base(s) lack governance
Helpfu",,5,2,5,4,4,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Sales Account Manager,"Dublin, Dublin",Current Employee ,Great company!,0,"Great company to work for. Management usually takes care of you and it is very possible to achieve a good work/life balance.
","Nothing much to add. Pandemic has cut our access to free food and perks. But other than that, nothing negative
Helpfu",,5,5,4,5,5,5,,,
Tue Feb 09 2021, Vice President Engineering,Hyderābād,Former Employee ,Place to be in for great work life balance,0,"Great place to be in
","Need bigger campus for the employees
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Associate Director,Kuala Lumpur,Current Employee ,Awesome and cool place to work at,0,"Good benefits, salary and management team
","None really. All is good and satisfactory
Advice to Management
Nothing
Helpfu","Nothing
Helpfu",5,5,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Tue Feb 09 2021, Technical Solutions Engineer,,Current Employee ,Awesome,0,"At the forefront of innovation.
","Products developed often struggle to find product-market fit.
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Research Associate,,Current Employee ,Great Experience,0,"Fun to work on hard problems that effect many users
","I did not experience any cons
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Software Engineer,Hyderābād,Current Employee ,Best place to work,0,"Pay, WLB, benefits, care for employees
","A bit slow work sometimes
Helpfu",,5,5,5,5,4,5,,,
Tue Feb 09 2021, Data Analyst,"San Francisco, CA",Former Employee ,Good,0,"Great company to work for
","None I can think of right now
",,5,1,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Data Analyst,"San Francisco, CA",Former Employee ,Good,0,"Good place to work yeah not abd
","Not bad you should work here if you can
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Product Manager,,Current Employee ,great company,0,"The pay is great... the campus is really great.
","hard to get stuff done
Helpfu",,5,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Account Strategist,"Dublin, Dublin",Current Employee ,Working as Account Strategist,0,"perks office - highly equipped with everything you would need culture - the best community I've seen
","corpo - big company not too agile to changes complicated processes
",,5,3,5,5,3,4,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Software Engineer,"New York, NY",Current Employee ,Amazing work-life balance,0,"Many opportunities, tons of autonomy
","No real cons that I can think of
Helpfu",,5,5,5,5,5,5,,,
Tue Feb 09 2021, Senior Account Manager,"Chicago, IL",Current Employee ,Benefits,0,"Great benefits and competitive comp
","Hard to advance career, lots of internal politics
Helpfu",,5,4,4,3,2,5,Recommends,Positive Outlook,
Tue Feb 09 2021, Account Strategist,"Dublin, Dublin",Current Employee ,Working as Account Strategist,0,"perks 
office - highly equipped with everything you would need
culture - the best community I've seen
","corpo - big company not too agile to changes
complicated processes
Helpfu",,5,3,5,5,3,4,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Software Engineer,"New York, NY",Current Employee ,Great office and wonderful colleagues.,0,"Great office and wonderful colleagues.
","Been here for a year and have had no issues whatsoever.
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Business Analyst,Paris,Current Employee ,Great employer,0,"Good pay, Interesting, good training
","High pace, high stress environment
Helpfu",,5,2,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Software Engineer,,Current Employee ,Great company culture!,0,"I love Google's culture and working atmosphere!
","No cons in my mind.
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Facilities Technician,"Omaha, NE",Current Employee ,Great Place,0,"Great place to work with great people!
","No complaints about working at Google
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Product Operations Manager,,Current Employee ,Great Place to Work!,0,"Co-workers, 401(K) match, Work Life Balance
","Career progression is limited at mid-executive levels
Helpfu",,5,5,5,4,5,4,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Leader,"New York, NY",Current Employee ,2a,0,"Top company of the world
","Non find any issues with the company
Advice to Management
Test
Helpfu","Test
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,
Wed Feb 10 2021, Software Engineer,Hyderābād,Current Employee ,Great company to work,0,"Conpetitive environment, great seniors and services
","Less working hours.salary should negotiate
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Product Manager,Mumbai,Former Employee ,Good,0,"Good Good Good Good Good
","Cons Cons Cons Cons Cons
Helpfu",,5,,,,,,,,
Wed Feb 10 2021, Research Assistant,New Delhi,Current Employee ,Good company,0,"Feel good to work here
","A difficult way till here
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, SWE Intern,Bangalore,Former Employee ,Great company,0,"Best company to work with
","None None None None None
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, SWE Intern,Bangalore,Former Employee ,Great company,0,"Best company to work with
","None None None None None
Advice to Management
No cons
Helpfu","No cons
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Data Analyst,New Delhi,Former Employee ,Good,0,"Love it. Good atmosphere of office
","Nothing everything was good for employees
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Front End Cashier,,Former Employee ,My review,0,"Good company
Good environment 
Good staff
Good help
Very good
","Nthg bad
Must join
Must join
Must join
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Human Resources,,Current Employee ,HR DEPT,0,"Good benefits, offers competitive salaries
","Flexibility very strict schedule doesn’t allow for much time off work
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Software Engineer,"New York, NY",Current Employee ,Google,0,"Google is Google, no need to say anything.
","Too much free time, too relax.
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Project Manager,,Current Employee ,grate place,0,"everything your heard and more
","wish i could work for this company forever
Helpfu",,5,5,5,5,5,5,,,
Mon Feb 08 2021, Global Program Manager,"Los Angeles, CA",Current Employee ,Amazing Company,0,"A lot of interesting challenges and good work life balance
","Remote is hard for onboarding
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Business Analyst,Unde,Former Employee ,Intern,0,"Your co workers are smart
","Hard to progress and get promoting
Helpfu",,5,5,5,5,5,5,,,
Mon Feb 08 2021, Legal Investigations Associate,,Former Employee ,Great place to work!,0,"Co-workers are friends, very supportive atmosphere
","Subject matter can be emotionally taxing
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Customer Service Representative,N/A,Former Employee ,Customer Service,0,"Great work environment and people
","There are no cons here.
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Software Engineer,"Mountain View, CA",Current Employee ,Great place to work,0,"* A lot to learn * Great colleagues * Wide range of projects to work at * Competitive salary * Great work amenities & Food
","* Despite best attempts to preserve startup atmosphere it is a large company
",,5,4,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Software Engineer,"Mountain View, CA",Current Employee ,Great place to work,0,"* A lot to learn
* Great colleagues
* Wide range of projects to work at
* Competitive salary
* Great work amenities & Food
","* Despite best attempts to preserve startup atmosphere it is a large company
Helpfu",,5,4,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Software Engineer,,Current Employee ,Great work place,0,"Very nice people, and smart to work with
","stock si not doubled, very long review process
Helpfu",,5,,,,,,Recommends,Positive Outlook,
Mon Feb 08 2021, Software Engineer,,Current Employee ,Well-rounded work place,0,"Great work life balance and smart co-workers
","Work is not very exciting sometimes and very narrow-focused
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Ad Sales,,Former Employee ,Great place to work,0,"compensation, people, and global opportunities
","internal politics with middle and upper management
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Support Specialist,,Current Employee ,Very good!,0,"Company takes care of their employees.
","Company is a start-up but is doing very good.
Helpfu",,5,5,4,5,4,5,Recommends,Positive Outlook,
Mon Feb 08 2021, Marketing,,Current Employee ,Great place,0,"Great work life balance for sure
","There are none for this
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Engineering Manager,"San Francisco, CA",Current Employee ,Great employer,0,"Work life balance and perks are fantastic.
","The pros lead to a sense of entitlement amongst many employees.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Network Engineer,"Sunnyvale, CA",Current Employee ,Great place to work,0,"Teams are very supportive and encouraging
","I can not think of any
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Administrative Assistant,,Current Employee ,NA,0,"Great culture and work place
","Nothing further to consider in this respect
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Adwords Associate,"Dublin, Dublin",Former Employee ,Good place to work,0,"Great benefits and perks at Google
","No such cons come to mind
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Software Engineer,,Current Employee ,Amazing place to work,0,"Great benefits but the best thing are the coworkers. Probably the smartest people I'll ever meet in my life.
","Some teams are more interesting to work on than others. Make sure you do due diligence in team matching.
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Senior AV Engineer,"London, England",Former Employee ,"Great company, long hours",0,"Awesome culture, great projects, great people
","Large organisation so getting things executed can take a lot of time and there are often layers of bureaucracy
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Senior Solutions Consultant,"New York, NY",Current Employee ,Best place to execute your ideas,0,,"ltant in New York, NY
Recommends
Positive Outlook
Approves of CEO
I have been working at Google full-time
Pros
Awesome work culture, collaborative, cross functional, if you have an idea you can work on it without being shot down.
Cons
Performance driven, every one is smart so it’s difficult to stand out
",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Analyst,"Miami Beach, FL",Current Employee ,Good,0,"I really like the job
","It is very time consuming
Helpfu",,5,,,,,,,,
Sun Feb 07 2021, Systems Engineer,,Current Employee ,All tim good,0,"Medical, salary, work environment, event
","Competition, travel, hard to think about
Helpfu",,5,5,5,5,5,5,,,
Sun Feb 07 2021, Head of Search,"Los Angeles, CA",Current Employee ,Googliness,0,"Nice people good women good food
","Nothing pretty chilled out place
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Account Executive,"Dublin, Dublin",Current Employee ,Abc,0,"Nice people working there good to be there
","There is nothing I can say
Helpfu",,5,,,,,,,,
Sun Feb 07 2021, Account Manager,"Dublin, Dublin",Current Employee ,Great company to work for,0,#NAME?,"Internal politics are important if you wish to progess
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, NONE,"Mountain View, CA",Current Employee ,None,0,"None none none none none
","All all all all all
",,5,5,5,5,5,5,Recommends,Positive Outlook,
Mon Feb 08 2021,Anonymous,Bucharest,Current Employee ,Very good company,0,"I can say it's a good company
","I do not have cons
Helpfu",,5,5,5,5,5,5,Recommends,Negative Outlook,Approves of CEO
Mon Feb 08 2021, Software Engineer,,Current Employee ,Good place to work,0,"Salary Compensation People Opportunities Food
","Performance review is taking a lot of time
Helpfu",,5,,,,,,,,
Sun Feb 07 2021, Account Manager,"Dublin, Dublin",Current Employee ,Great company to work for,0,#NAME?,"Internal politics are important if you wish to progess
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, NONE,"Mountain View, CA",Current Employee ,None,0,"None none none none none
","All all all all all
Advice to Management
None
Helpfu","None
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,
Mon Feb 08 2021, IT Applications Programmer,"Los Angeles, CA",Former Employee ,Great company,0,"Great company with amazing opportunities
","I can't think of anything
Helpfu",,5,4,4,,,,,,
Mon Feb 08 2021, Software Developer,,Current Employee ,Great place to work overall,0,"Overall this is a great place to work.
","Avoid remote work, as you miss a good part of the company culture
Helpfu",,5,,,,,,,,
Mon Feb 08 2021, Operations Associate,,Current Employee ,"Amazing people, flexible",0,"Focus on collaboration and great flexibility
","Large company with many processes
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Thu Feb 04 2021, SDE,Bangalore,Current Employee ,NA,1,"It is wonderful to work
","No cons to mention here
Advice to Management
NA
Helpful (1","NA
",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Software Developer,Mumbai,Former Employee ,Great place to work,0,"work life balance and smart people around
","none that i can think about
Helpfu",,5,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Technical Program Manager,New Delhi,Former Employee ,its google,0,"its google supportive place The money’s great! The perks are delicious. Animals Welcome.
","its google lot of competition Learning is self-driven. Launches drive advancement. Work-life balance – not always balanced.
",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Public Policy,"Washington, DC",Former Employee ,Amazing,0,"It was like Adults Disneyland.
","There were no cons to working at Google.
Helpfu",,5,,,,,,,,
Sat Feb 06 2021, Associate Software Engineer,,Current Employee ,Great,0,"Great great great great great
","None none none none none
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Client Service Admisntrator,"London, England",Former Employee ,Great job,0,"Good job for family orientated
","Not enough to share at the moment
Helpfu",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Fresher,Hyderābād,Current Employee ,Good company,0,"Big global company and no companies like this company
","Technology tech and it's most advance
Helpfu",,5,,,,,,,,
Sat Feb 06 2021, Software Engineer,,Current Employee ,Hands down best company to spend life on earth working for,0,"Amazing culture. Friendliest vibes ever.
","None. There are no cons
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Product Marketing Manager,"London, England",Current Employee ,Good place to work,0,"Nice perks, intelligent people, good work-life balance
","Temps not treated equally to FTEs. That can be a problem when it comes to work ownsership of projects.
Advice to Management
Employ more full time employees
Helpfu","Employ more full time employees
Helpfu",5,5,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Software Engineer,"Mountain View, CA",Current Employee ,good company,0,"lot of perks/benefits, coworkers are good, good tech
","not many cons that i can see
Helpfu",,5,,,,,,,,
Sun Feb 07 2021, Hardware Engineer,Taipei,Current Employee ,Still a good place to work overall,0,"Good benefit, work life balance, care about individuals, still a good company to work for.
","Company is growing rapidly, original culture might be diluted
Helpfu",,5,5,5,5,5,4,Recommends,Positive Outlook,No Opinion of CEO
Sun Feb 07 2021, Marketing,"Stratford, London, England",Current Employee ,Brilliant job,0,"Fun enivornment good to work here
","There is no cons for working here
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Associate Account Strategist,"Redwood City, CA",Current Employee ,Foot In Door To Google,1,"You get to work with intelligent (socially and book smart) people constantly whether they are your customers or your coworkers. You don’t have to know Google Ads to start the role and they train you in the product very well. By a year in the role you’ll be in the 95% percentile of Google ads experts and you’ll have the opportunity to explore other roles at Google if you please. If you do well your pay goes through yearly refreshes and It can make a huge difference. You get to bring your whole self to work and that’s really cool.
","If you are joining the role from another company It is very vague if you will come into the role as an L2 (hourly) or L3 and that can make a big difference in compensation. People with 2-3 years of experience can make the same as a college grad and that can be frustrating. While pay has the potential to go up if you perform well, promotions can feel slow due to only 2 cycles a year which can limit you from going to roles that require certain levels. You will be challenged and need to have discipline, but it’s not a cutthroat environment in the slightest everyone helps everyone.
",,5,4,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Software Engineer,"San Jose, CA",Current Employee ,Google is great!,0,"Clean and friendly environment Good co-workers
","Sometimes long hours Can be stressful
",,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Staff Engineer,Bangalore,Current Employee ,Great place to work,0,"work life balance and smart people around
","none that i can think about
Helpfu",,5,5,5,5,5,5,,,
Fri Feb 05 2021, Sales Associate,"London, England",Current Employee ,Good,0,"Great people, good money, good security
","Hard progression, politics hard work not always rewarded
Helpfu",,5,4,4,4,4,4,Recommends,Positive Outlook,
Fri Feb 05 2021, Technical Program Manager,"San Jose, CA",Current Employee ,Great company that cares and respects their employees,0,"The company cares about their employees and offers great benefits and perks.
","Company is getting bigger and opportunities to advance to senior levels may be more challenging.
Helpfu",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Software Engineer,"San Jose, CA",Current Employee ,Google is great!,0,"Clean and friendly environment
Good co-workers
","Sometimes long hours
Can be stressful
Advice to Management
N/A
Helpfu","N/A
Helpfu",5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Data Analyst,N/A,Former Employee ,Great,0,"great pay, work life balance, good colleagues,
","tough advancement opportunities, future outlook can be bleak, stiff competition
Helpfu",,5,5,5,5,3,5,Recommends,Positive Outlook,
Fri Feb 05 2021, Staff Software Engineer,"Mountain View, CA",Current Employee ,Great employer,0,"Many opportunities within the company, you can do internal transfer easily to find the projects you like. Good benefits/perks.
","Most of the technologies used are internal framework, might be hard to learn about what other companies are using.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Product Engineer,,Former Employee ,Great company!,0,"Work-Life Balance, Company Culture, Vision
","None that I can think of.
Helpfu",,5,,,,,,,,
Sat Feb 06 2021, Lead Client Partner Leader,"Dublin, Dublin",Current Employee ,Great,0,"benefits, location, food, culture, digital
","middle management is too slow
Helpfu",,5,,,,,,,,
Sat Feb 06 2021, Product Manager,,Former Employee ,Lots of benefits,0,"Beer, team, insight, learning, campus
","Long hours, complex work, manager
Helpfu",,5,,,,,,,,
Sat Feb 06 2021, Account Manager,"Dublin, Dublin",Current Employee ,Best company to work for in the world,0,"Vibrant culture with people that genuinely care for you, exciting products and projects to work on, and lastly the attention to employees well being and perks
","Becoming bigger comes with challenges such as internal sharing and collaboration, more hierarchy, and less upwards mobility
",,5,5,5,5,5,5,Recommends,,
Sat Feb 06 2021, Senior Network Engineer,"Dublin, Dublin",Current Employee ,google review,0,"good place to work for
","not very good work life balance
Helpfu",,5,5,5,5,5,5,,,
Sat Feb 06 2021, Accountant,,Former Employee ,Amazing company!,0,"Teamwork, hard work, compassion, energy
","None this place is awesome
Helpfu",,5,,,,,,,,
Thu Feb 04 2021, President,N/A,Former Employee ,Good people,0,"good place to work, great people
","no cons to speak of
Helpfu",,5,5,5,4,5,4,Recommends,Neutral Outlook,Approves of CEO
Thu Feb 04 2021, Account Executive,"Dublin, Dublin",Current Employee ,Great place to work,0,"Perks, pay, people, resources, career growth
","Bureaucracy, too many meetings, 
Work life balance
Helpfu",,5,5,5,,,,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Assistant,,Current Employee ,about company.,0,"good company had a great time working there
","nothing registered as of now everything is perfect
Advice to Management
nothing
Helpfu","nothing
Helpfu",5,5,3,5,5,4,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Video Editor,"Mountain View, CA",Current Employee ,Video guy,0,"They are cool and professional.
","They can sometimes it be.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Data Engineer,,Current Employee ,Engineer,0,"fun and high pay for this position
","selective hiring in the application process
Helpfu",,5,,,,,,,,
Thu Feb 04 2021, Software Engineer,,Former Employee ,Good place,0,"Benefits, environment, pay, work-life balance
","You don't always know where you stand
Helpfu",,5,4,5,3,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Senior Program Manager,"Mountain View, CA",Current Employee ,Great company!,0,"Great & incredibly kind and intelligent people. Love the energy, benefits and career opportunities
","Limited remote working opportunities outside of hubs More political as the company has grown
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Account Strategist,"London, England",Current Employee ,Brilliant Company to work for,0,"Brilliantly challenge, high energy place to work
","You may experience Imposter syndrome.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Genius,,Former Employee ,Fantastic,0,"Loved it can’t complain honestly
","Nothing at all really it was great
Helpfu",,5,,,,,,,,
Thu Feb 04 2021, Software Engineer,"Boston, MA",Former Employee ,Amazing,0,"Challenge, Environment, People, Tasks, Community and Leadership
","Awesom, Hardworking, fantastic, bomblastic and elastic
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Senior Software Engineer,,Current Employee ,a great company to work at,0,"a great company to work at 
flexible timings and free food
","none I would say. all in all it is a great place to work at
Helpfu",,5,5,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Administrative Assistant,"America, IN",Current Employee ,Great place,0,"Great learning experience for professionals
","None so far, everything is perfect
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Senior Program Manager,"Mountain View, CA",Current Employee ,Great company!,0,"Great & incredibly kind and intelligent people. Love the energy, benefits and career opportunities
","Limited remote working opportunities outside of hubs
More political as the company has grown
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Account Strategist,"London, England",Current Employee ,Brilliant Company to work for,0,"Brilliantly challenge, high energy place to work
","You may experience Imposter syndrome.
Advice to Management
Keep up the good work
Helpfu","Keep up the good work
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Product Marketing Manager,,Current Employee ,Happy to work here,0,"Internal mobility is encouraged ensuring employees can always try something new
","Promotion is highly dependant on team politics
Helpfu",,5,,,,,,,,
