date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Oct 12 2020, Software Developer,"Vancouver, BC",Current Employee ,Where your creativity will die,3,#NAME?,"- Ridiculously corporate. Middle management rules with iron fist. - As a developer you are plugging holes and fire fighting only. Never have time to do proper engineering. - Codding is a privilege, most of the time just working on operations. - If managem",,2,5,1,4,3,5,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Wed Sep 30 2020, Associate,"Milton, ON",Current Employee ,Work,0,"Learning environment
Safe place in covid situation
","hard work
long time work hour
Helpfu",,4,2,3,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Sep 30 2020, Warehouse Associate,"Milton, ON",Former Employee ,Work Review Working as a Warehouse Associate at Amazon,0,"Great pay, knowledgeable management, friendly workers
","Tough working conditions, expected to do a lot in a little amount of time
Helpfu",,4,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Sep 30 2020,Anonymous,,Former Employee ,Good,0,"Good place best to work for
","Nothing to me said everything is good
Helpfu",,5,,,,,,,,
Wed Sep 30 2020, Amazon Warehouse Worker,"New Westminster, BC",Current Employee ,Good Overall,0,"Good Support, very punctual and fast paced.
","Long hours, tiring, only for money
Helpfu",,4,3,3,3,3,3,Recommends,Neutral Outlook,No Opinion of CEO
Mon Oct 12 2020, Software Developer,"Vancouver, BC",Current Employee ,Where your creativity will die,3,#NAME?,"- Ridiculously corporate. Middle management rules with iron fist.
- As a developer you are plugging holes and fire fighting only. Never have time to do proper engineering.
- Codding is a privilege, most of the time just working on operations.
- If managem","Do less micro management and let engineers do creative work without enforcing million documents before one can write a line of code.
",2,5,1,4,3,5,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Wed Sep 30 2020, Warehouse Associate,,Former Employee ,Very good,0,"Amazon is very wide network
","No downsides while working in amazon
Helpfu",,4,,,,,,,,
Wed Oct 14 2020, Fufillment Associate,,Former Employee ,didnt like it,0,"great benefits 
great pay
easy process
","a lot of work 
heavy lifting 
strict
Helpfu",,3,3,5,4,4,5,,,
Wed Nov 04 2020, Warehouse Fullfilment Associate,"Bolton, ON",Current Employee ,Worse company. Treats you inhuman.,0,"Instant Benifites when hired full time
","No respect, poor pay, poor management, incompetent HR, incompetent health and safety. Changes your shift with no respect for your time. Your just a number and it’s a removing door!
",,1,1,1,1,1,3,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Sep 28 2020, Warehouse Associate,"Edmonton, AB",Current Employee ,Good,0,"Good Benefits Good Perks Good Environment Can go home when not busy
","Sometimes the Days are long. Short on Work at times
",,4,4,4,5,4,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Tue Sep 29 2020, Manager,"Montreal, QC",Current Employee ,Busy working environment,0,"Big brand name recognition to add to resume.
","Poor work-life balance, over time and stressful
Helpfu",,4,,,,,,,,
Tue Oct 13 2020, Sorting Associate,"Cambridge, ON",Current Employee ,OK,0,"Good spread of benefits, effective day 1 Positive environment
","Not terribly stimulating work New facility with new managers - lots of confusion / contradictory instructions
",,3,,,,,,,,
Mon Sep 28 2020, Systems Development Engineer,,Former Employee ,Great place to work and start your career,0,"learn every day, great compensation, challenging work, work from anywhere and anytime
","sometimes you will feel a lot of work, but you will enjoy it definitely
Helpfu",,4,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Mon Sep 28 2020, Developer,"Toronto, ON",Former Employee ,Great,0,"SO much fun, learning experience, can work your way up
","Lots of people and interns
Helpfu",,4,,,,,,,,
Mon Oct 12 2020, Amazon Fulfillment Associate,"Toronto, ON",Current Employee ,decent job,0,"full time, decent pay, paid to work out, always have work available
","sometimes unorganized, physically demanding, hours aren't the best
Helpfu",,3,4,4,5,4,4,Recommends,Positive Outlook,No Opinion of CEO
Sun Sep 27 2020, FC1 Associate,"Montreal, QC",Current Employee ,it is a good company,0,"good atmosphere and sufficient payment
","sometimes work exhausts the employees
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Sep 28 2020, Warehouse Associate,"Edmonton, AB",Current Employee ,Good,0,"Good Benefits
Good Perks
Good Environment
Can go home when not busy
","Sometimes the Days are long.
Short on Work at times
Helpfu",,4,4,4,5,4,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Tue Oct 13 2020, Sorting Associate,"Cambridge, ON",Current Employee ,OK,0,"Good spread of benefits, effective day 1
Positive environment
","Not terribly stimulating work
New facility with new managers - lots of confusion / contradictory instructions
Helpfu",,3,,,,,,,,
Sun Sep 27 2020, Customer Returns Processor,"Toronto, ON",Current Employee ,its good to work in Amzn,0,"benefits from day one.this good for newcomers those who migrated to canada
","easy to get hired benefits from day one.this good for newcomers those who migrated to canada
Helpfu",,4,4,4,4,4,4,Recommends,,Approves of CEO
Fri Sep 25 2020, Seasonal Fulfillment Associate,"Ottawa, ON",Current Employee ,Fun place to work,0,"I enjoyed my work because everyone was friendly and cooperative and i learned new things every day because they all want to train us perfectly for our further work.
","Long hours of working everyday
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Sep 26 2020, Customer Service Representative,"Toronto, ON",Current Employee ,Just OK,0,"Work environment, team culture. So many smart people
","too big of a company, tough expectations
Helpfu",,5,5,1,5,3,4,Doesn't Recommend,Positive Outlook,Approves of CEO
Sat Oct 31 2020, Field Transportation Specialist,"Milton, ON",Former Employee ,Not a progressive place to work,0,"1. Benefits-Not all but some 2. 4 days week but also overtime available if you need
","1. Hectic work routine 2. As it is fulfillment centre, expect to confront all types of people. All work is labor extensive, so they just need labor (doesnt matter if you are educated or qualified) they treat you same 3. Alot of favoritism as many managers promote people they like. Many managers are simply non professional and they severly lack work ethics.
",,1,2,1,2,2,2,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Sep 25 2020, Assistant Shift Manager,"Calgary, AB",Current Employee ,"Daily manage shift operations such as allocating labor, resolving operational barriers and reporting on shift operations",0,"Great work environment to work
","work can be physically demanding
Helpfu",,4,4,4,4,3,3,,,
Fri Sep 25 2020, Software Development Engineer (SDE) II,"Vancouver, BC",Current Employee ,Good overall,0,"Many opportunities and career growth
","Working overhours and oncall duties
Helpfu",,4,4,3,4,5,4,Recommends,Neutral Outlook,Approves of CEO
Thu Oct 08 2020, Software Development Engineer,"Vancouver, BC",Current Employee ,Depressing environment,2,"Good salary, huge scale, you reach millions of customers.
","Only speed matters, micromanagement, tons and tons of operational work, oncall, quality does not matter, only speed.
",,2,1,1,5,3,4,,,
Fri Oct 09 2020, Warehouse Associate,"Scarborough, ON",Current Employee ,"Good pay, but not worth it",0,"Good pay, working alone, good benefits
","Repetitive, too dead, treated like machines, managers speak to each other in their own language
Helpfu",,3,5,2,3,3,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Thu Oct 08 2020, Software Development Engineer,"Vancouver, BC",Current Employee ,Depressing environment,2,"Good salary, huge scale, you reach millions of customers.
","Only speed matters, micromanagement, tons and tons of operational work, oncall, quality does not matter, only speed.
Helpful (2",,2,1,1,5,3,4,,,
Thu Sep 24 2020, Fulfillment Associate Ambassdor,"Bolton, ON",Current Employee ,High profile \operating \systems in place,0,"there can't be any modern Fulfillment systems that Amazon designs and builds
","High paced and accountability, technics
Advice to Management
Utilize Six Sigma Lean Foundation tools for flawless operations and critical delivery optimization besides Safety Promises
Helpfu","Utilize Six Sigma Lean Foundation tools for flawless operations and critical delivery optimization besides Safety Promises
Helpfu",4,4,4,3,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 24 2020, Senior Technical Program Manager,"Toronto, ON",Current Employee ,all ok,0,"overall work is ok, hard and challenging
","a lot of work, not time to think
Helpfu",,4,,,,,,,,
Wed Sep 23 2020, Picker,"Calgary, AB",Current Employee ,Dinamic environment,0,"4 days work week. Good benefits. Safe and friendly
","Night work, Long shift, physical work , time pressure
Helpfu",,5,3,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Tue Sep 22 2020, Fulfillment Associate,"Toronto, ON",Former Employee ,Great place to learn,0,"Great place to collaborate with others
","They overwork you especially during holidays
Helpfu",,4,2,4,4,3,3,Doesn't Recommend,Negative Outlook,No Opinion of CEO
Wed Oct 07 2020, Marketing,"Mississauga, ON",Current Employee ,Don’t like it !,0,"They paying well and good experience
","They ended the contract before the deadline
",,2,2,2,2,2,2,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Sep 21 2020, Software Development Engineer,"Vancouver, BC",Current Employee ,Great place to learn,0,"AWS is a great place to learn as a junior engineer. The pace it moves will force you to sink or swim but once you're out of the deep end, you'll come out of it with a wealth of skills.
","Operational load can be overwhelming at times
",,4,3,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Mon Sep 21 2020, Software Engineer,,Former Employee ,Great company,0,"Great culture and friendly coworkers
","Work hours can get really long
Helpfu",,5,,,,,,,,
Mon Sep 21 2020, Customer Service Manager,N/A,Former Employee ,about job,0,"good schedule , best package
","more work, not more cons
Helpfu",,5,,,,,,,,
Mon Sep 21 2020, FC Associate I,"Calgary, AB",Current Employee ,Great!,0,"lots of new learnings, and learned to follow lots of instructions.
","hard to follow some trick instructions
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Sep 21 2020, Associate,,Current Employee ,Awsm place to work,0,"Benefits are very much amazing
","10 hr shift and too standing all the time
Helpfu",,5,2,3,4,2,4,,,
Mon Sep 21 2020, Software Development Engineer,"Vancouver, BC",Current Employee ,Great place to learn,0,"AWS is a great place to learn as a junior engineer. The pace it moves will force you to sink or swim but once you're out of the deep end, you'll come out of it with a wealth of skills.
","Operational load can be overwhelming at times
Helpfu",,4,3,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Mon Sep 21 2020, FC Associate I,"Calgary, AB",Current Employee ,Great!,0,"lots of new learnings, and learned to follow lots of instructions.
","hard to follow some trick instructions
Advice to Management
Doing great! Lots of opportunity for people.
Helpfu","Doing great! Lots of opportunity for people.
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Oct 06 2020, Warehouse Associate,"Calgary, AB",Former Employee ,Good,0,"good work good staaf good pay
","night , shift work, weekends evenings
",,2,2,1,2,2,1,Recommends,Neutral Outlook,No Opinion of CEO
Mon Sep 21 2020, Software Engineer II SDE2,"Toronto, ON",Current Employee ,"Large company, WLB highly depends on which team you are in. Low bar on internal promos :)",0,"Depends on the team you are in, you can have good WLB and doing interesting things if in a good team.

Or buried with Operational loads, sev2s, bugs, if in a traps team.
","Large company common issues. Slow climbing on promo ladders, politic battles (depends on the team you are in, I've been in crazy ones, and also am in a good one).
Helpfu",,4,3,3,3,3,4,Recommends,Neutral Outlook,
Mon Oct 26 2020, Amazon Fulfillment Associate,"Brampton, ON",Former Employee ,meh,0,"Nobody cares about you and managers will not interact with you (maybe once a week). So basically you just do your thing and then go home.
","It is extremely solitary. Sometimes you have to be standing up without moving too much for more than 8 hours. Breaks feel way too short.
",,1,2,1,1,1,2,Disapproves of CEO,,
Sun Sep 20 2020, Sales Associate,"Vancouver, BC",Former Employee ,Overall working with Amazon was good.,0,"Mostly organized. My managers were supportive and encouraging.
","Washroom breaks were given short and less often.
",,4,4,4,3,,,Recommends,Neutral Outlook,No Opinion of CEO
Fri Sep 18 2020, Cleaner,"Calgary, AB",Current Employee ,It is awsome it gives you more money the more you work without getting in any problems.,0,"your money can get higher by 2$ if you work properly and get into other bad stuff at work.
","you have to lift alot of heavy stuff if you are in that part of the work and you might get injured.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Wed Sep 16 2020, Analyst,"Delaware, ON",Former Employee ,Great place,0,"really friendly environment and colleagues. easy transition to job.
","no real problematic cons, not much of any really
Helpfu",,5,4,4,4,4,4,Recommends,Neutral Outlook,
Thu Sep 17 2020, Warehouse Associate,"Toronto, ON",Current Employee ,Amazing workplace,0,"You will learn alot with in few month and lots of growth opportunities
","Amazing workplace and you will love it
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 17 2020, Executive Janitorial Assistant,"Toronto, ON",Former Employee ,Great place to work,0,"Growing and challenging environment helps in enhancement
","The long working hours might get hectic
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 17 2020, Business Analyst,,Current Employee ,Work,0,"Good learning and good work
","Too much work at times
Helpfu",,5,,,,,,,,
Wed Sep 16 2020, Warehouse Associate,"Surrey, BC",Former Employee ,Nice place,0,"Good hours. You get 20 hours per week.
","Long distance to walk everyday.
Helpfu",,4,3,3,3,3,3,Recommends,Positive Outlook,Approves of CEO
Mon Oct 26 2020, Amazon Fulfillment Associate,"Brampton, ON",Former Employee ,meh,0,"Nobody cares about you and managers will not interact with you (maybe once a week). So basically you just do your thing and then go home.
","It is extremely solitary. Sometimes you have to be standing up without moving too much for more than 8 hours. Breaks feel way too short.
Helpfu",,1,2,1,1,1,2,Disapproves of CEO,,
Sun Sep 20 2020, Sales Associate,"Vancouver, BC",Former Employee ,Overall working with Amazon was good.,0,"Mostly organized. My managers were supportive and encouraging.
","Washroom breaks were given short and less often.
Advice to Management
Let's be less mechanical with time and work allocation. I've seen managers under constant pressure / overburdened sometimes.
Helpfu","Let's be less mechanical with time and work allocation. I've seen managers under constant pressure / overburdened sometimes.
Helpfu",4,4,4,3,,,Recommends,Neutral Outlook,No Opinion of CEO
Wed Sep 16 2020, Walmart Logistic Canada,"Mississauga, ON",Current Employee ,Great company,0,"they provide fast delivery to the customers
","customer care service sometimes suffers
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Oct 20 2020, Fulfillment Associate,"Calgary, AB",Former Employee ,Awful place to work,3,"Set schedule, lots of overtime
","You will get in trouble for everything including using the bathroom
Helpful (3",,1,1,1,1,2,2,Doesn't Recommend,,Disapproves of CEO
Tue Sep 15 2020, Warehouse Worker,"Montreal, QC",Current Employee ,Warehouse Worker,0,"more salary to me and coworks
","too time for the boring work
Advice to Management
Warehouse Worker
Helpfu","Warehouse Worker
Helpfu",5,2,3,3,3,3,Positive Outlook,,Approves of CEO
Tue Sep 15 2020, Amazon Area Manager,N/A,Former Employee ,Good job,0,"Money is a big positive benefit
","Hours are typically set and not negotiable
Helpfu",,5,5,,,,,,,
Mon Sep 14 2020, Software Development Engineer (SDE) Intern,"Vancouver, BC",Former Employee ,Overall Fun Experience,0,#NAME?,#NAME?,,5,2,4,5,4,4,Recommends,Positive Outlook,Approves of CEO
Mon Sep 14 2020, SDE,"Vancouver, BC",Former Employee ,Amazing workplace,0,"Good leadership principles, great team
","Codebase is huge, Lot of people need to know about every small change
Helpfu",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Oct 20 2020, Art Director,"Brampton, ON",Former Employee ,Bad,0,"None none none none none
","Everything everything everything everything everything
Helpfu",,1,,,,,,,,
Fri Sep 25 2020, Software Development Engineer I,"Vancouver, BC",Current Employee ,Amazon,1,"Good experience and vast scales. Interact with other engineers
","EVeryone trying to ditch their work to other teams and bad culture.
Helpful (1",,3,2,1,5,4,4,Recommends,Neutral Outlook,Approves of CEO
Sun Sep 27 2020, Associate,"Mississauga, ON",Former Employee ,Good benefits,0,"Location, benefits, friendly people and managers, grow opportunities, monthly bonuses, accommodations, school tuition support, 3 days off
","Others complain too much. They do not see potential and that causes others to think the same way. There are so many hourly associates that work hard and learn before complaining and they get recognized. They share ideas and ask questions. They get promoted to managers, or promoted into different teams. If you always complain and want to argue why would anyone want to grow you or take you seriously? Be professional !
",,3,3,3,5,4,4,Recommends,Positive Outlook,
Mon Sep 28 2020, Amazon Warehouse Worker,"Scarborough, ON",Current Employee ,"The salary is higher comparing other jobs, but the work needs physical and mental hard work.",0,"Good Salary and Multicultural Work environment
","If you don't get one of your managers' reference for getting a higher position, you may stay at lower level position for years.
",,3,3,4,4,3,3,Recommends,Neutral Outlook,Disapproves of CEO
Sun Sep 27 2020, Associate,"Mississauga, ON",Former Employee ,Good benefits,0,"Location, benefits, friendly people and managers, grow opportunities, monthly bonuses, accommodations, school tuition support, 3 days off
","Others complain too much. They do not see potential and that causes others to think the same way. There are so many hourly associates that work hard and learn before complaining and they get recognized. They share ideas and ask questions. They get promoted to managers, or promoted into different teams. If you always complain and want to argue why would anyone want to grow you or take you seriously? Be professional !
Advice to Management
It’s a hard job sometimes. We value you even if we don’t tell you.
Helpfu","It’s a hard job sometimes. We value you even if we don’t tell you.
Helpfu",3,3,3,5,4,4,Recommends,Positive Outlook,
Mon Sep 28 2020, Amazon Warehouse Worker,"Scarborough, ON",Current Employee ,"The salary is higher comparing other jobs, but the work needs physical and mental hard work.",0,"Good Salary and
Multicultural Work environment
","If you don't get one of your managers' reference for getting a higher position, you may stay at lower level position for years.
Helpfu",,3,3,4,4,3,3,Recommends,Neutral Outlook,Disapproves of CEO
Sun Sep 13 2020, Software Development Engineer,"Toronto, ON",Current Employee ,Pretty good to work at AWS,0,#NAME?,#NAME?,,4,,,,,,,,
Fri Sep 25 2020, SDEII Full Stack Engineer,"Vancouver, BC",Current Employee ,"Giant company, good place to learn, nightmare place to grow.",1,"They do everything properly following SOP.
","Management has too much power.
Helpful (1",,3,2,2,3,2,3,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Thu Sep 10 2020, Amazon Associate Tier I,"Toronto, ON",Current Employee ,Better Than Nothing,1,"Great Benefits Over time Flexible schedules Growth Opportunity especially you are from a special kind of race
","Physical Deformation Poor Work Life Balance
",,4,3,4,4,5,3,,,
Wed Sep 09 2020, Executive Assistant,"Toronto, ON",Current Employee ,great company,0,#NAME?,#NAME?,,5,4,4,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Thu Sep 10 2020, Amazon Area Manager,"Brampton, ON",Former Employee ,manager,0,"For this question, your interviewer will obviously be looking to hear that you have adequate knowledge when it comes to coding processes. But most importantly, your interviewer will be looking to gauge your ability to be a team player and focus on the bigger picture when working on a project. In your answer
","focus on your attention to detail and your ability to help others when needed.
",,5,5,5,5,5,5,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Sep 10 2020, Amazon Fulfillment Associate,,Current Employee ,"Problem Solving, Reconciler, POC",0,"Amazing, Amazing, Amazing and Amazing
","Its an amazing company, provides perfect process and policy.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 10 2020, Associate,,Current Employee ,Fulfillment Associate,0,"Great company to work for.
","The benefits are not the best.
Helpfu",,5,3,4,5,3,5,Recommends,Positive Outlook,Approves of CEO
Fri Oct 16 2020, N/A,"Toronto, ON",Current Employee ,Disappointing,0,"Good hours good pay coffee machine in break room supplies uniforms
","Mean staff, difficult job, tiring
",,1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,
Wed Sep 09 2020, Warehouse Associate,"Brampton, ON",Current Employee ,Go for it,0,"Best Salary, Discount, Benefits, Easy to apply, Easy to commute as there are many warehouses.
","To much physical work stand for 10 hours straight
",,4,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Sep 08 2020, Warehouse Associate,"Bolton, ON",Current Employee ,good place to work,0,"pay rate, timing, shift timing
","working hours are quite not enough
Helpfu",,5,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 10 2020, Amazon Area Manager,"Brampton, ON",Former Employee ,manager,0,"For this question, your interviewer will obviously be looking to hear that you have adequate knowledge when it comes to coding processes. But most importantly, your interviewer will be looking to gauge your ability to be a team player and focus on the bigger picture when working on a project. In your answer
","focus on your attention to detail and your ability to help others when needed.
Helpfu",,5,5,5,5,5,5,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Wed Sep 09 2020, Warehouse Associate,"Brampton, ON",Current Employee ,Go for it,0,"Best Salary, Discount, Benefits, Easy to apply, Easy to commute as there are many warehouses.
","To much physical work stand for 10 hours straight
",,4,,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Oct 16 2020, N/A,"Toronto, ON",Current Employee ,Disappointing,0,"Good hours good pay coffee machine in break room supplies uniforms
","Mean staff, difficult job, tiring
Advice to Management
Treat your employees like they matter. Divide jobs up evenly so that there aren’t people just sitting in the break room while the same ten people are working trying to pick and stage orders
Helpfu","Treat your employees like they matter. Divide jobs up evenly so that there aren’t people just sitting in the break room while the same ten people are working trying to pick and stage orders
Helpfu",1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,
Wed Sep 09 2020, Warehouse Associate,"Brampton, ON",Current Employee ,Go for it,0,"Best Salary, Discount, Benefits, Easy to apply, Easy to commute as there are many warehouses.
","To much physical work
stand for 10 hours straight
Advice to Management
It's all good
Helpfu","It's all good
Helpfu",4,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Sep 08 2020, SDE,"Toronto, ON",Current Employee ,amazon,0,"good pay compared with other companies
","relative low efficiency due to operation load and design discussion
Helpfu",,4,3,5,4,5,4,Recommends,Positive Outlook,Approves of CEO
Tue Oct 13 2020, Warehouse Associate,"Delta, BC",Current Employee ,Garbage,0,"Nothing but can meet people
","Everything u hv to work like robots
Helpfu",,1,1,1,1,1,1,Doesn't Recommend,Neutral Outlook,
Mon Sep 21 2020, Data Engineer,"Toronto, ON",Current Employee ,Good exposure,0,"Awesome people to work with
","Very stressful environment at times
Helpfu",,3,,,,,,,,
Sat Sep 05 2020, Filfilment Wearhouse Associate,,Current Employee ,"Work hard , nice team",0,"Good team.. good salary ..Scalable
","Short break .. hard work . Walk a lot
Helpfu",,5,,,,,,,,
Sat Sep 05 2020, Delivery Driver,"Niagara Falls, ON",Current Employee ,Driver's life,0,"Own boss Good pay good environment
","nothing great except being on the roads in bad weather conditions.
Helpfu",,4,,,,,,,,
Thu Sep 03 2020, General Labourer,"Bolton, ON",Current Employee ,-,0,"Its a great place to work.
","Lots of unexpierienced people there
Helpfu",,4,,,,,,,,
Fri Sep 04 2020, Area Manager,"Richmond, BC",Former Employee ,Great Long-term employer,0,"Opportunity to for moving up
Rapid expansion
","Company’s ethical standards
Inflexible
Challenging targets
Bureaucracy
Catering to individual needs
Helpfu",,4,3,3,5,5,4,Recommends,Positive Outlook,Approves of CEO
Wed Sep 02 2020, Software Development Engineer,"Vancouver, BC",Current Employee ,Great place to grow,0,"Amazon is one of the company where you can change work staying in the same company. With multiple organisations and teams, you can speed up your career growth.
","As a big company, you might feel your work does't impact the company as you can do in a startup.
",,4,4,4,5,4,4,Recommends,Neutral Outlook,Approves of CEO
Thu Sep 17 2020, Salesforce Administrator,"Vancouver, BC",Current Employee ,Good,0,"Good for geeks who only wants to work
","Work life balance is a big question
Helpfu",,3,,,,,,,,
Thu Sep 17 2020, Software Development Engineer,"Toronto, ON",Former Employee ,"Excellent for those who want to work, learn, and work more. Not so excellent for others",0,#NAME?,"- Even though you technically can take breaks/vacation, it always feels like you shouldn't because of your impending deadlines
- Very anti-social, it is difficult to find channels on Chime (Amazon's Slack) where people actively talk, and even when you han","Leadership principles are an effective way to get people to work well with each other, but it's really easy for managers to make unreasonable requests and hide behind them
Helpfu",3,2,2,5,4,3,No Opinion of CEO,,
Tue Sep 01 2020, Seasonal Fulfillment Associate,"Bolton, ON",Current Employee ,Great place to work,0,"Overtime opportunities with 1.5x rate
","Sometimes hard to work full shift
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Sep 16 2020, Software Enginerring Analyst,"Vancouver, BC",Former Employee ,Too competitive and work you to the bone,0,"money money money money, that's it
","I feel like my soul has been sucked out
Helpfu",,2,1,1,3,5,3,Doesn't Recommend,Negative Outlook,
Tue Sep 01 2020, Sales Associate,"Calgary, AB",Current Employee ,Plenty of work available,0,"Opportunities Somewhat flexible shifts Nice co workers
","Long shifts Fast paced shifts Can be physically demanding
",,4,3,3,4,3,4,Recommends,Positive Outlook,
Sun Aug 30 2020, Advertising Account Manager,"Toronto, ON",Current Employee ,ASAM,0,"growth opportunities are endless and can change jobs easily to other areas of the company
","management is a black box, no transparency, too bureaucratic, impossible to get promoted
Helpfu",,4,3,4,4,4,3,Recommends,Positive Outlook,No Opinion of CEO
Mon Aug 31 2020, Associate,"Calgary, AB",Current Employee ,associate,0,"love eating in break room
","cleaning is not proper at break rooms
",,4,3,2,2,2,2,Recommends,Positive Outlook,Approves of CEO
Sun Aug 30 2020,Anonymous,,Former Employee ,Great,0,"It’s amazing at amazon. The work environment is welcoming and one always has opportunities to advance themselves!
","No regrets. The hours are lengthy and the weights can be unbearable.
",,5,5,5,5,5,4,Recommends,Positive Outlook,
Sun Aug 30 2020, Software Engineer,"Ottawa, ON",Former Employee ,Good,0,"Competitive Compensation and health benefits, stock options
","Overwhelming Workload
Tight Deadlines to meet
Helpfu",,4,3,3,3,3,3,Recommends,Positive Outlook,Approves of CEO
Sun Aug 30 2020, Software Development Engineer I,,Current Employee ,Good place to work,0,"Room to grow skills and career
","Pressure to hit tough deadlines
Helpfu",,4,,,,,,,,
Mon Aug 31 2020, Associate,"Calgary, AB",Current Employee ,associate,0,"love eating in break room
","cleaning is not proper at break rooms
Advice to Management
do good
Helpfu","do good
Helpfu",4,3,2,2,2,2,Recommends,Positive Outlook,Approves of CEO
Sun Aug 30 2020,Anonymous,,Former Employee ,Great,0,"It’s amazing at amazon. The work environment is welcoming and one always has opportunities to advance themselves!
","No regrets. The hours are lengthy and the weights can be unbearable.
Advice to Management
Keep up the good work
Helpfu","Keep up the good work
Helpfu",5,5,5,5,5,4,Recommends,Positive Outlook,
Sun Sep 13 2020, Lead Fulfillment Associate,"Edmonton, AB",Former Employee ,Worst ever company,0,"Long shifts standing for long hours.
","Low wages and hard work.
Advice to Management
Must focus on employees and management relationships.
Helpfu","Must focus on employees and management relationships.
Helpfu",3,3,3,3,4,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Sat Sep 12 2020, Driver,"Etobicoke, ON",Current Employee ,Route,0,"You will get good pay while working
","Routes are crazy in Etobicoke
Helpfu",,3,,,,,,Recommends,Negative Outlook,Disapproves of CEO
Fri Aug 28 2020, Software Development Engineer,"Vancouver, BC",Current Employee ,Nice place to work,0,"Really great place to work for an engineer that likes big challenges.
","You might have to work extra hours.
Helpfu",,4,3,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Wed Aug 26 2020, MARKETING ANALYSIS,"Vancouver, BC",Former Employee ,Alright,0,"Good food and a great work environment.
","lots of work and overtime
Helpfu",,4,,,,,,,,
Tue Aug 25 2020, Picker,,Current Employee ,Seasonal,0,"Fixed hours shift, good management
","Long shift , lots of walking
Helpfu",,5,,,,,,,,
Mon Aug 24 2020, General Laborer,"Brampton, ON",Current Employee ,World wide good company amazon,0,"My tell me it's good company
","I like to work here
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Aug 25 2020, Director of Operations,"Ottawa, ON",Current Employee ,great,0,"great please to work df
","not great at anything else
Helpfu",,5,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Sep 30 2020, Material Handler,,Current Employee ,Awful work hours,0,"Big company with lots of job opportunities
","Terrible ethics and management team
Helpfu",,1,,,,,,,,
Mon Aug 24 2020, Maintenance Supervisor,,Current Employee ,Perfect place to grow up,0,"One Team one dream ...
","Lovely place respectful teamwork.. experience management
Helpfu",,5,5,5,5,5,5,,,
Mon Aug 24 2020, Warehouse Fullfilment Associate,"Scarborough, ON",Current Employee ,Fullfilment Associate,0,"Growth possibilities in the career path.
","Far from my home, car required
Helpfu",,5,4,5,4,3,5,Recommends,,Approves of CEO
