date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Nov 14 2019, Senior Marketing Manager,Amsterdam,Current Employee ,"Great culture, amazing people. Unstable environment",1,"Great colleagues
Great atmosphere
Great challenges
Great salary
","Unstable. Everything changes every week
Helpful (1",,5,4,5,4,5,4,Approves of CEO,,
Mon Nov 18 2019,Anonymous,Amsterdam,Former Employee ,How much is having no life worth?,4,"Great salary, smart colleagues, lots of perks
","Huge pressure, fear to be fired anytime, you have to work 24/7 to be able to deliver
Advice to Management
Your turnover is out of control.
Helpful (4","Your turnover is out of control.
",2,1,3,2,5,2,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Thu Nov 07 2019,Anonymous,,Current Employee ,Producer,1,"The culture is real.
","As the company grows bigger, there are times where the information from leadership does not get cascaded in time.
Helpful (1",,4,,,,,,,,
Fri Nov 01 2019, Program Manager,,Current Employee ,"Good Culture, But No Growth",7,"Free lunch / snacks / beverages. Decent health care package + maternity / paternity leave. Company culture.
","High-pressure. Little-to-no managerial guidance (""Freedom and Responsibility""). Little-to-no-growth. High focus on upholding cultural values at the detriment to efficiency or impact. No focus on team or personal morale.
Advice to Management
Listen to your employees; grow them professionally rather than hiring talent externally for every role needed to open. Steady the structure of the company rather than constant reorganization.
Helpful (7","Listen to your employees; grow them professionally rather than hiring talent externally for every role needed to open. Steady the structure of the company rather than constant reorganization.
",2,2,4,1,3,2,Recommends,Neutral Outlook,Disapproves of CEO
Mon Oct 21 2019," Manager, Programmatic Marketing","Los Gatos, CA",Former Employee ,"Work hard, get lots of benefits",1,"Smart people, compensation, amenities, leadership, beloved brand
","Some people get burned out
Helpful (1",,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Sep 20 2019,Anonymous,,Former Employee ,Be prepared for abusive directors and young untrained individuals.,33,"Salary, benefits, stock options, ownership.
","Netflix as a company constantly says it is a strong advocate for diversity and inclusion, and do not tolerate “brilliant jerks”, or bullies. Unfortunately this is something that they talk about very often but when situations arises, they would often side with the individual of higher rank. 

In my 2 years at Netflix, I’ve noticed that you don’t have to be the brightest and smartest person in the room to excel in this company, you just have to be the loudest, and made your presence known in meetings especially the high visibility ones. 

Directors are often bullies and brilliant jerks, somethings sans brilliant - they are great at politicking and making themselves sound and look good. 

The director I am working for for example, often makes me solve director level problems. When guidance is needed the answer we get very often is “not my problem”. However if the problem was successfully solved, they would be quick to claim the credit for it as the inspiration that lead the team to the breakthrough. 

Netflix encourages weekly 1:1s with your cross functional partners and direct managers/directors, and encourages free sharing of ideas and respectful feedback during these sessions. My director however for example would use these sessions to threaten the staff, if too many questions were asked, they would be threatened with termination. 

Another issue is Netflix loves hiring very young professionals either fresh out of school or individuals on the second job. Hiring of dynamic individuals is great, however it is essential to provide young individuals with the necessary coaching to set them up for success especially when working in a high performance environment where once needs to excel and be able to separate professional and personal feelings. No coaching is provided for these young professionally immature individuals, on top of that they pay them a lot of money that probably warrants more than 10 years of experience. What happens is that these young individuals develop an inflated ego, play politics, gossip, and take everything too personally. The lack of coaching and allowing them to run amok, results in a very apparent bullying millennial mean girls/boys culture. 

HR is very aware of these problems but employees are often told that they are working on it, but nothing ever gets done. In fact, employees have stopped going to HR for any work issues, because more than often HR would side with the upper management, brand the victimized employee a “trouble employee” and eventually they will be let go. And the reason given to the entire office for their dismissal is that they are no longer excelling in their work, which most of the time is completely false. It’s almost always politics and power play involved.

I have witness this happen to many times to so many of my brilliant, hardworking and true stunning colleagues. A few of these unfortunate colleagues were also told by HR upon being let go that even though they are aware of what is happening, their hands are tied and they should just treat it as they are collateral damage. 

How much you get paid also depends on who you know, and how much you know how to “charm” your bosses and the leadership team. I know of managers who are getting paid 3 x more than directors, because they are great with charming their bosses. How they determine how much each person gets paid, does not depend on experience, skill. It depends on friendships, and how well you sell yourself. 

The money and benefits are great, but they also come at a very high cost. If you feel you are able to tolerate such an abusive environment, then this is the company for you.
Advice to Management
It’s about time you put your words about not tolerating brilliant jerks, and your fair place work environment regardless of rank into action. Leadership often close their eyes on offenders due to them either being great at being part of the big boys/girls club or the fact they are of substantial rank. If this isn’t addressed you will keep losing your true stunning employees and be left with the ones who sound great but can they put their money where their mouth is.
Helpful (33","It’s about time you put your words about not tolerating brilliant jerks, and your fair place work environment regardless of rank into action. Leadership often close their eyes on offenders due to them either being great at being part of the big boys/girls club or the fact they are of substantial rank. If this isn’t addressed you will keep losing your true stunning employees and be left with the ones who sound great but can they put their money where their mouth is.
",2,2,2,3,4,1,Doesn't Recommend,Negative Outlook,No Opinion of CEO
Sun Sep 29 2019, Engineer,,Current Employee ,Work here if you get the chance,5,"Employees are trusted and treated as adults, not micromanaged. Pay is fantastic. The company actually believes in diversity. Netflix is well respected by everyone.
","It is difficult to get up to speed as a new employee. Most people experience impostor syndrome after getting hired here.
",,5,5,5,4,5,5,Recommends,Neutral Outlook,Approves of CEO
Thu Oct 10 2019, Media Analyst,"Los Gatos, CA",Former Employee ,"Looks good at the top level, but things aren't always as they seem",5,"Great collaboration. Great benefits.
","Growing larger and losing some of its initial appeal. Structure is not running nearly as smooth anymore.
Helpful (5",,4,5,4,4,4,3,Doesn't Recommend,Negative Outlook,Approves of CEO
Wed Sep 25 2019, Software Engineer,Bangalore,Former Employee ,Good,4,"Everything is fine here
","Nothing as i noticed there
Helpful (4",,5,5,5,5,4,4,Recommends,Positive Outlook,Approves of CEO
Thu Sep 19 2019, Senior Software Engineer,"Los Gatos, CA",Former Employee ,Easily the best company to work for,5,"- Managers tell you what needs to be done and why, giving you the freedom to decide how to achieve the goals. - Deadlines are reasonable and rarely require late nights or weekends. - Very little process getting in the way of coding. - No junior engineers, no slackers allowed. - Managers are very willing to fire employees who do not get their jobs done or who have bad attitude, so everyone is good at their job and easy to work with. - Base-pay is at least double what you're currently making (though there are no RSUs)
",#NAME?,,5,5,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Sep 28 2019, Curriculum Developer,"Los Gatos, CA",Former Employee ,"Overall very good company, very dysfunctional CS department",13,"Netflix pays top of market, the atmosphere is stellar, with lots of free food and swag, many stunning colleagues and several dysfunctional ones, especially in middle management.
","Expect to work 60+ hours a week regularly. Passive management communication styles can sometimes let you know that it is still not enough. So that lowers the hourly rate of their top market pay. The Netflix Culture is far more marketing than reality. It is a sheen under which it's politics as usual. CS seems more dysfunctional and adrift than the rest of the company. Surprisingly mediocre middle management there who use politics and cliques to cling to power. They will tell you everything is great right up to the moment they release you. Keep your head down and trust no one, and you will probably make the five year average for employment period. After which you will realize you have been working with your head in a noose the entire time.
",,2,1,2,1,4,2,Doesn't Recommend,Neutral Outlook,Approves of CEO
Thu Sep 05 2019, Executive Assistant,"Los Angeles, CA",Former Employee ,"Excellent place to work, amazing people. Do not trust HR.",18,"Great benefits, flexible time off, and wonderful people.
","HR is not there to help you if you run into any issues. Do not go to them with anything, they will find a way to turn it around and make you the problem. They are truly the cancer of the organization.
",,3,1,3,1,5,3,Recommends,Positive Outlook,
Sat Sep 21 2019, Marketing Producer,,Former Employee ,"Great Company, Constant Change",1,,"ant Change""
5.0
★★★★★
Former Employee - Marketing Producer 
I worked at Netflix full-time for more than a year
Pros
Free lunch, collaborative work environment, constantly changing
Cons
No room for title growth.
Helpful (1",,5,,,,,,,,
Sat Sep 07 2019, Marketing Manager,Amsterdam,Current Employee ,"Great workplace; however, there is a lack of job stability",5,"Talented and genuine colleagues, work culture, benefits
","Business > people- which sounds fair to me; that said- the moment you are not in the best interest of the business, you are out- no matter how good you are at what you do/ at learning what you must, to become of interest to the business.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 19 2019, Senior Software Engineer,"Los Gatos, CA",Former Employee ,Easily the best company to work for,5,"- Managers tell you what needs to be done and why, giving you the freedom to decide how to achieve the goals.
- Deadlines are reasonable and rarely require late nights or weekends.
- Very little process getting in the way of coding.
- No junior engineers, no slackers allowed.
- Managers are very willing to fire employees who do not get their jobs done or who have bad attitude, so everyone is good at their job and easy to work with.
- Base-pay is at least double what you're currently making (though there are no RSUs)
","- It lacks some of the fun corporate secrets that Apple & Google have
- The only thing that will grow is your salary. No real opportunity for a bigger/better title.
Advice to Management
- Do not lower hiring standards or you will lose that magic.
Helpful (5",#NAME?,5,5,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Sep 28 2019, Curriculum Developer,"Los Gatos, CA",Former Employee ,"Overall very good company, very dysfunctional CS department",13,"Netflix pays top of market, the atmosphere is stellar, with lots of free food and swag, many stunning colleagues and several dysfunctional ones, especially in middle management.
","Expect to work 60+ hours a week regularly. Passive management communication styles can sometimes let you know that it is still not enough. So that lowers the hourly rate of their top market pay. The Netflix Culture is far more marketing than reality. It is a sheen under which it's politics as usual. CS seems more dysfunctional and adrift than the rest of the company. Surprisingly mediocre middle management there who use politics and cliques to cling to power. They will tell you everything is great right up to the moment they release you. Keep your head down and trust no one, and you will probably make the five year average for employment period. After which you will realize you have been working with your head in a noose the entire time.
Helpful (13",,2,1,2,1,4,2,Doesn't Recommend,Neutral Outlook,Approves of CEO
Thu Sep 05 2019, Executive Assistant,"Los Angeles, CA",Former Employee ,"Excellent place to work, amazing people. Do not trust HR.",18,"Great benefits, flexible time off, and wonderful people.
","HR is not there to help you if you run into any issues. Do not go to them with anything, they will find a way to turn it around and make you the problem. They are truly the cancer of the organization.
Advice to Management
Provide actual guidelines on how to give feedback.
Helpful (18","Provide actual guidelines on how to give feedback.
",3,1,3,1,5,3,Recommends,Positive Outlook,
Sat Sep 07 2019, Marketing Manager,Amsterdam,Current Employee ,"Great workplace; however, there is a lack of job stability",5,"Talented and genuine colleagues, work culture, benefits
","Business > people- which sounds fair to me; that said- the moment you are not in the best interest of the business, you are out- no matter how good you are at what you do/ at learning what you must, to become of interest to the business.
Advice to Management
You could attract, retain more talent if you address the known 'culture of fear' issue. Continue working on the I&D initiatives- great progress on this so far.
Helpful (5","You could attract, retain more talent if you address the known 'culture of fear' issue. Continue working on the I&D initiatives- great progress on this so far.
",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Aug 27 2019, Senior Product Designer,"Los Angeles, CA",Current Employee ,Fantastic team working on compelling products,4,"Being apart of the teams that enable films and shows to be made and released on Netflix is so exciting. Entertainment is an industry that's ripe for innovation, so I feel lucky to be apart of this space. I've never worked with so many smart, kind, funny, and hardworking people.
","At first, it's really chaotic (but that gets better once you stay at least 4-5 months) and the workload can be really heavy. Also, while everyone on my team has been so supportive and kind, imposter syndrome hits hard at first. Also, there's a perception that Netflix is cut-throat, and while that has not been true at all, it's a little tiring when explaining that to people (maybe it used to be like that on some other teams?)
Advice to Management
Keep following the values in the culture deck.
Helpful (4","Keep following the values in the culture deck.
",5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Sep 07 2019,Anonymous,,Current Employee ,Great place to work,0,"Amazing culture and fantastic Co workers
","Culture is not for everyone
Helpfu",,5,4,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 05 2019, Customer Service Representative,Amsterdam,Former Employee ,Discrimination of mentally ill people,10,"Amazing colleagues Great office Lunch for €2 a day Free Netflix Ability to watch Netflix at work between calls Travel expenses Good pay
","You can be scheduled to work late shifts 3 months in a row which is super exhausting and depressing (you’d finish at 11pm if you’re lucky) Back to back calls on busy days, you won’t have time to take a breath and have a sip of water If you’re late too many times, you’re fired On coachings with your team leader you’ll hear only about areas where you need to improve, there’s a lot of pressure. They want you to be perfect They keep telling you that feedback is important and they care about it but at the end they don’t do anything with it Don’t get sick, don’t go on sick leave (psychical either mental sickness) otherwise your contract won’t get renewed. They will take care of you during your sick leave, arrange a reintegration plan, support you and tell you how good you’re doing and when your contract is about to end they won’t renew it. They will lie to you that your performance (you can check your performance yourself) was not good enough and let you go or even tell you that they cannot risk you’ll get sick again. They won’t even explain what exactly went wrong in your performance. They will offer you recommendations for future employers and even help with finding jobs. And they will add more to it, for example that you’re complaining about being scheduled for only late shifts. We have a special swap market for shifts since so many people are not happy with their schedules. Since Netflix switched to Majorel in April, a lot has changed. They are checking the average time of your calls and how many customers have called back after they contacted you. Basically, Netflix doesn’t like sick people, they don’t accept mentally ill. You need to be healthy, not complaining and always on time. Otherwise they’ll tell you you don’t fit.
",,2,2,3,2,4,1,Doesn't Recommend,Negative Outlook,No Opinion of CEO
Mon Sep 16 2019, Cs Representative,,Former Employee ,Not Netflix CS anymore,0,"Good pay Fun environment Cafeteria Flexible schedules
","Not Netflix CS anymore Outsourced CS
",,4,3,4,2,4,3,,,
Tue Aug 27 2019, Event Manager,"Los Angeles, CA",Current Employee ,It's a great place to work,1,"The freedom and responsibility culture in practice allows you the space to do your best work.
","It's a high performance company and the pace at which we move is exhilarating but can be daunting for newer folks.
",,5,3,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Fri Aug 30 2019,Anonymous,,Current Employee ,Amazing company,0,"Great culture, great people. and great office.
","Can be busy at times.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Aug 28 2019, Administrative Assistant,,Current Employee ,Physical prod,0,"The culture was very awesome
","Unusual times you’re working. Yeah.
Helpfu",,5,,,,,,,,
Sat Sep 07 2019, Senior Director,"Los Gatos, CA",Current Employee ,"Great Company, Lightning Speed",1,"Autonomy and Freedom and Responsibility
","Cannot keep up with hiring, fast burnout
",,4,1,4,5,5,4,Recommends,Positive Outlook,No Opinion of CEO
Wed Jul 24 2019, Senior Data Scientist,"Los Gatos, CA",Current Employee ,Better than I expected!,7,"-Work life balance is excellent, way better than I feared -Pay is amazing, way better than I expected -People are pretty truth-oriented, which is refreshing -Big fan of Reed and the company's strategy
","-I can't comment on confidential projects, but we moved in some dumb directions - but happy we eventually learned our lesson and shut them down -It's TV -Unclear growth opportunities, especially now that the tech side of the biz is no longer in hypergrowth
",,5,5,5,4,5,5,Recommends,Neutral Outlook,Approves of CEO
Fri Aug 02 2019, Customer Service Supervisor,"Salt Lake City, UT",Former Employee ,Good benefits,3,"While individual management varied, overall the experience was a positive one.
","Some management and HR personnel clearly did not support all staff.
Helpful (3",,5,3,5,5,5,1,Recommends,Neutral Outlook,No Opinion of CEO
Mon Sep 16 2019, Cs Representative,,Former Employee ,Not Netflix CS anymore,0,"Good pay
Fun environment
Cafeteria
Flexible schedules
","Not Netflix CS anymore
Outsourced CS
Helpfu",,4,3,4,2,4,3,,,
Mon Sep 16 2019, Cs Representative,N/A,Former Employee ,Not Netflix CS anymore,0,"Good pay
Fun environment
Cafeteria
Flexible schedules
","Not Netflix CS anymore
Outsourced CS
Helpfu",,4,3,4,2,4,3,,,
Tue Aug 27 2019, Event Manager,"Los Angeles, CA",Current Employee ,It's a great place to work,1,"The freedom and responsibility culture in practice allows you the space to do your best work.
","It's a high performance company and the pace at which we move is exhilarating but can be daunting for newer folks.
Helpful (1",,5,3,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Sat Sep 07 2019, Senior Director,"Los Gatos, CA",Current Employee ,"Great Company, Lightning Speed",1,"Autonomy and Freedom and Responsibility
","Cannot keep up with hiring, fast burnout
Advice to Management
Outsource less and hire better talent
Helpful (1","Outsource less and hire better talent
",4,1,4,5,5,4,Recommends,Positive Outlook,No Opinion of CEO
Wed Jul 24 2019, Senior Data Scientist,"Los Gatos, CA",Current Employee ,Better than I expected!,7,"-Work life balance is excellent, way better than I feared
-Pay is amazing, way better than I expected
-People are pretty truth-oriented, which is refreshing
-Big fan of Reed and the company's strategy
","-I can't comment on confidential projects, but we moved in some dumb directions - but happy we eventually learned our lesson and shut them down
-It's TV
-Unclear growth opportunities, especially now that the tech side of the biz is no longer in hypergrowth
Advice to Management
Focus on making customers happy. And stay focused on that.
Helpful (7","Focus on making customers happy. And stay focused on that.
",5,5,5,4,5,5,Recommends,Neutral Outlook,Approves of CEO
Mon Jul 22 2019, Manager,,Current Employee ,"Beautiful On Paper, the Reality???",20,"The most generous perks and benefits; you have EVERYTHING you need to do your job and WORK WORK WORK to the bone...
","Cult-like environment, Poser Colleagues, and ""Work Like a Dog"" mentality
Advice to Management
It's hard to write this review, I haven't been with the company long - yeah they're all pretty nice and have wide and deep pockets - thanks for that and nothing really to complain about there...it's just kinda ""eh ok thanks for the dough"" ...but I've been here such a short time and already want to quit despite all the fabulous perks...at the end of the day, you can pay as much as you want, but it's about what really matters in life. If you are looking for any work-life balance and peace, don't come here - they expect your blood, guts and soul - hence the VERY short tenure of employees...I'm expecting to resign soon
Helpful (20","It's hard to write this review, I haven't been with the company long - yeah they're all pretty nice and have wide and deep pockets - thanks for that and nothing really to complain about there...it's just kinda ""eh ok thanks for the dough"" ...but I've been here such a short time and already want to quit despite all the fabulous perks...at the end of the day, you can pay as much as you want, but it's about what really matters in life. If you are looking for any work-life balance and peace, don't come here - they expect your blood, guts and soul - hence the VERY short tenure of employees...I'm expecting to resign soon
",2,1,2,5,5,5,,,
Mon Jul 29 2019, Operations Supervisor,,Former Employee ,Loved the culture and the people,1,"Great pay Amazing people Culture and Values were everything and made this a safe environment for all
","None honestly come to my mind
",,5,5,5,5,5,5,,,
Fri Aug 23 2019, Manager,Amsterdam,Former Employee ,I'd rather set my hair on fire!,16,"The only thing you can count as a plus is that you are employed. Lots of different ethnic backgrounds, a lot of wonderful people, sans Management.
","Very Bad management style and poor options for improvement or development. Only if you are willing to 'brown nose' or act like a buffoon , you might make it higher up the management chain( this pertains to my experience at The Amsterdam Offices mind you). Hardly any retaining of great and hard workers. Very adamant in when they want to get rid of you, to tell you , that ""you aren't fitting their ""Cult(ure)""... Poor training, very childish system of commending you for your hard work, No perks even though They lie and tell you that there are( watching Nepflix free, if you even get the time IS NOT a perk), super stingy with merchandise. Very boring and bland lunch and dinners( the catering staff is top Notch)...even though it is ""free""... it is not, it comes out of your salary monthly. The work rosters are ridiculous and totally not adhering to dutch work day and work-hour laws. A lot of flexibility is expected from you , without getting any in return. A lot of nepotism and very peculiar and unsavory practices on and off the work floor... Boring and repetitive work for the customer service. A lot of managers have stayed and left in short time because of the unprofessional way certain issues have been handled and i could go on and on...I am amazed that this part of the company is even still there ( for now)... AVOID! Anybody with sense will find all of this and more out in a short time. Working for Netflix only SOUNDS cool, but it totally is NOT.
",,1,1,1,2,2,1,Doesn't Recommend,Negative Outlook,Approves of CEO
Wed Aug 07 2019, Customer Service Representative,Amsterdam,Current Employee ,interesting experience,0,"Good team, proper pay, good name to have on a CV
","Often understaffed, scheduling was pretty messy
",,3,4,5,3,4,4,,,
Fri Jul 19 2019, Senior Software Developer,,Former Employee ,Great Company to work for,0,#NAME?,"nothing to say here at all
",,5,5,5,4,5,5,,,
Tue Jul 23 2019, Senior Software Engineer,,Current Employee ,strong culture,0,"strong on freedom and responsibility. but requires a big commitment in return.
","being on call on a regular basis and a high stress environment.
Helpfu",,4,4,4,3,5,4,Recommends,Positive Outlook,Approves of CEO
Thu Jul 04 2019, Facilities Coordinator,"London, England",Former Employee ,Amazing Company,0,"Free food, snacks, drinks, health cover, unlimited holiday, freedom and responsibility and way more
","Growing so fast, lots faces and sites
Helpfu",,5,5,5,5,5,1,Recommends,,Approves of CEO
Wed Jul 10 2019, Production Assistant,"New York, NY",Current Employee ,"Good community, unclear career path",2,"Good health insurance, positive community.
","Low pay, no real movement within company for lower end employees.
Helpful (2",,4,3,4,3,4,4,,,
Sun Mar 17 2019,Anonymous,,Former Employee ,Quite a few inconsistencies with the Netflix culture document,54,"1. Little red tape 2. Compensation 3. Freedom with expenses, travel, WFH 4. Communication flows extremely well throughout the organization
","1. The feedback I got was only positive. So, I did not experience 'we tell people things to their face' 2. Internally strong leadership is defined as 'have you let anyone go' rather than showing good judgement and making good decisions 3. Managers have no prior experience and lack people skills. 4. In data science, it seems to be about writing papers than having business impact. The system is optimized towards presenting in monthly and quarterly meetings than creating actionable recommendations. 5. Sourcing team is incompetent and as managers you have to do your own sourcing. They are far worse than Amazon and Facebook. 6. There is no growth position wise for individual contributors. This is a consequence of having a flat structure. 7. Disagreeing with a VP who has limited visibility into your group can be fairly negative. As managers showing a back bone can be negative. It's encouraged in the document but not advisable in practice.
",,3,3,3,3,5,3,Doesn't Recommend,Negative Outlook,Approves of CEO
Mon Jul 01 2019, Manager,"Los Angeles, CA",Current Employee ,Fun but chaotic,0,"Flexible work hours, smart people, free lunches
","Chaotic at times, division of labor doesn’t make sense, easy to get overwhelmed
Helpfu",,4,,,,,,Approves of CEO,,
Mon Jul 29 2019, Operations Supervisor,,Former Employee ,Loved the culture and the people,1,"Great pay 
Amazing people
Culture and Values were everything and made this a safe environment for all
","None honestly come to my mind
Helpful (1",,5,5,5,5,5,5,,,
Fri Aug 23 2019, Manager,Amsterdam,Former Employee ,I'd rather set my hair on fire!,16,"The only thing you can count as a plus is that you are employed.
Lots of different ethnic backgrounds, a lot of wonderful people, sans Management.
","Very Bad management style and poor options for improvement or development.
Only if you are willing to 'brown nose' or act like a buffoon , you might make it higher up the management chain( this pertains to my experience at The Amsterdam Offices mind you).
 Hardly any retaining of great and hard workers.
Very adamant in when they want to get rid of you,
 to tell you , that ""you aren't fitting their ""Cult(ure)""... 
Poor training, very childish system of commending you for your hard work, No perks even though They lie and tell you that there are( watching Nepflix free, if you even get the time IS NOT a perk), super stingy with merchandise.
Very boring and bland lunch and dinners( the catering staff is top Notch)...even though it is ""free""... it is not, it comes out of your salary monthly.
The work rosters are ridiculous and totally not adhering to dutch work day and work-hour laws.
A lot of flexibility is expected from you , without getting any in return.
A lot of nepotism and very peculiar and unsavory practices on and off the work floor...
Boring and repetitive work for the customer service.
A lot of managers have stayed and left in short time because of the unprofessional way certain issues have been handled
and i could go on and on...I am amazed that this part of the company is even still there ( for now)...
AVOID! 
Anybody with sense will find all of this and more out in a short time.
Working for Netflix only SOUNDS cool, but it totally is NOT.
Advice to Management
None, because they don't take any advise until it's too late!
Helpful (16","None, because they don't take any advise until it's too late!
",1,1,1,2,2,1,Doesn't Recommend,Negative Outlook,Approves of CEO
Fri Jul 19 2019, Senior Software Developer,,Former Employee ,Great Company to work for,0,#NAME?,"nothing to say here at all
Helpfu",,5,5,5,4,5,5,,,
Sun Mar 17 2019,Anonymous,,Former Employee ,Quite a few inconsistencies with the Netflix culture document,54,"1. Little red tape
2. Compensation
3. Freedom with expenses, travel, WFH
4. Communication flows extremely well throughout the organization
","1. The feedback I got was only positive. So, I did not experience 'we tell people things to their face'
2. Internally strong leadership is defined as 'have you let anyone go' rather than showing good judgement and making good decisions
3. Managers have no prior experience and lack people skills. 
4. In data science, it seems to be about writing papers than having business impact. The system is optimized towards presenting in monthly and quarterly meetings than creating actionable recommendations. 
5. Sourcing team is incompetent and as managers you have to do your own sourcing. They are far worse than Amazon and Facebook. 
6. There is no growth position wise for individual contributors. This is a consequence of having a flat structure. 
7. Disagreeing with a VP who has limited visibility into your group can be fairly negative. As managers showing a back bone can be negative. It's encouraged in the document but not advisable in practice.
Advice to Management
1. Instead of discussing about diversity and inclusion, do something. You do not get people to empathize by talking about but by encouraging community service. 
2. I have seen a VP hugging someone during their fairwell and then bad mouthing them in public after they left the organization. Give power to HR to take action against such behavior
3. Training around ethics and integrity is crucial. Managers have a lot of power in the system and its easy to pass the blame and not act in the best interest of Netflix.
Helpful (54","1. Instead of discussing about diversity and inclusion, do something. You do not get people to empathize by talking about but by encouraging community service. 
2. I have seen a VP hugging someone during their fairwell and then bad mouthing them in public after they left the organization. Give power to HR to take action against such behavior
3. Training around ethics and integrity is crucial. Managers have a lot of power in the system and its easy to pass the blame and not act in the best interest of Netflix.
",3,3,3,3,5,3,Doesn't Recommend,Negative Outlook,Approves of CEO
Tue Jun 11 2019, CSR,,Current Employee ,Great compny,0,"I wish i never moved. Best company ever.
","No cons I can think of.
Helpfu",,5,,,,,,,,
Sat Jun 08 2019,Anonymous,,Current Employee ,Love it,0,"Great place to work. Super smart people and great culture
","Competitive, lots of type A people
Helpfu",,5,,,,,,,,
Sun May 19 2019, Storyboard Artist,Bangalore,Current Employee ,Storyboard artist,3,"I have known it's good and will be better later.
","I don't have any idea
Helpful (3",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Mon May 27 2019,Anonymous,,Former Employee ,Great Company,0,"Great culture and passionate people
","Can't think of any major cons
Helpfu",,5,,,,,,,,
Fri May 24 2019, Customer Service Representative I,Amsterdam,Current Employee ,In general great company but late shifts can be very tiring,6,"Beautiful office
Amazing colleagues and team leaders
Good pay 
Lunch, breakfast, drinks, snacks even fresh popcorn for only €2 a day which is deducted from your salary 
Team outings 
Paid travel expenses
3 breaks
You’re allowed to take a break if you had a an abusive customer 
You can change shifts with your colleagues 
You can watch Netflix during work 
Free Netflix for a year and longer if you stay in company
","There are days where you have a lot of calls so it might be a little bit intense 
If you don’t set your preferences or if they won’t get accepted you can work 3 months or more in a row only late shifts
There is a LOT to learn, the two week training prepares you for only the most common issues customers call about
From time to time you’ll get some abusive customers
Helpful (6",,4,3,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Thu Jun 06 2019, Storyboard Revisionist,"Los Angeles, CA",Current Employee ,I love improving storyboards,1,"I'm working on one of Netflix's most popular animated show right now!
","the schedule is a bit crazy. We're only doing 10 episodes rather than 13.
",,4,5,4,4,3,4,Recommends,Neutral Outlook,
Tue May 07 2019,Anonymous,,Former Employee ,Great company,3,"Great culture, clear strategy, effective at execution.
","Lack of team cohesion/fun. More growth/opportunities in LA than in Los Gatos.
Helpful (3",,5,,,,,,,,
Thu Mar 28 2019,Anonymous,"Los Angeles, CA",Former Employee ,Frenzied environment that feels like a cult.,41,"Great pay, cool office, great perks. Everything you want is already in the building. Many smart people come through the org but many don’t last long because of the culture.
","As a team leader you are immediately tasked with acclimating quickly to a vary “culty” type culture. You need to use the proper vernacular and Netflix language, making sure to give and take hard feedback and that is the currency internally. You will immediately be pressured to apply the “Keeper Test” to evaluate your team and if you don’t let someone go quickly (Like within weeks) you’re likely to be perceived as weak. The workload is frenzied. There are so many titles launching that there is very little time to be truly strategic on the approach unless you’re working on one of the big blockbuster titles.
",,2,1,1,4,5,2,Doesn't Recommend,Neutral Outlook,Approves of CEO
Fri May 03 2019, Customer Service Representative,"Salt Lake City, UT",Former Employee ,Quick review,0,"Great company to work for!
","Can’t think of anything really
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Apr 18 2019, Csr1,"Salt Lake City, UT",Former Employee ,Amazing company to work for,2,"Great training and support, plenty of opportunities for growth. Culture is amazing!
","Non to speak of. They really cared about making it work for each individuals needs.
Helpful (2",,5,5,5,5,5,5,Recommends,,Approves of CEO
Thu Mar 28 2019,Anonymous,"Los Angeles, CA",Former Employee ,Frenzied environment that feels like a cult.,41,"Great pay, cool office, great perks. Everything you want is already in the building. Many smart people come through the org but many don’t last long because of the culture.
","As a team leader you are immediately tasked with acclimating quickly to a vary “culty” type culture. You need to use the proper vernacular and Netflix language, making sure to give and take hard feedback and that is the currency internally. You will immediately be pressured to apply the “Keeper Test” to evaluate your team and if you don’t let someone go quickly (Like within weeks) you’re likely to be perceived as weak. 

The workload is frenzied. There are so many titles launching that there is very little time to be truly strategic on the approach unless you’re working on one of the big blockbuster titles.
Advice to Management
Consider that the culture and some of the habits need to be evaluated and evolved. So much turnover, internal reorganizations and constant feedback loops prevent teams from establishing a strong momentum together.
Helpful (41","Consider that the culture and some of the habits need to be evaluated and evolved. So much turnover, internal reorganizations and constant feedback loops prevent teams from establishing a strong momentum together.
",2,1,1,4,5,2,Doesn't Recommend,Neutral Outlook,Approves of CEO
