date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Jan 26 2021, Product Management,"San Jose, CA",Current Employee ,Built some new tech products,0,"Work life balance was good
","Didn’t like the product I worked on
Helpfu",,5,,,,,,,,
Tue Jan 26 2021, Financial Analyst,"San Francisco, CA",Current Employee ,Good company,0,"Pay, benefits, management and overall camraderie
","Not many to think of truly
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Client Solutions Manager,"Los Angeles, CA",Current Employee ,"Large Corporation: Great Perks, Bad Culture",0,"The compensation here is amazing as well as the benefits they offer
","It is a very large corporation thus a difficult place to have an open or authentic culture. Bit robotic
Helpfu",,4,,,,,,,,
Mon Feb 08 2021, Software Engineer,,Current Employee ,Good Stuff,0,"You gain lots of experience, lots of highly motivated teammates.
","Workload can be stressful at times.
Helpfu",,4,,,,,,Recommends,Positive Outlook,Approves of CEO
Mon Feb 08 2021, Product Design Prototyper,"Seattle, WA",Current Employee ,Fun place to work,0,"Love the work I do. Motivated and likeable teammates.
","Sometimes gets stressful trying to be heard / seen.
Helpfu",,4,3,4,2,3,4,,,
Tue Feb 09 2021, Senior IOS Developer,"San Jose, CA",Former Employee ,Great experience,0,#NAME?,#NAME?,"All is good expect for workload
Helpfu",4,4,4,4,4,4,Recommends,Neutral Outlook,
Tue Feb 09 2021, Software Engineer,"Mountain View, CA",Former Employee ,Good,0,"Everything is good here. Work for sure.
","Nothing as far as I can tell except work load
Helpfu",,4,,,,,,,,
Wed Feb 10 2021, Data Engineer,,Former Employee ,Can anyone right this ship?,0,"Best healthcare I’ve ever experienced. Co-workers are talented and friendly. Work can provide a variety of interesting challenges.
","Core product does too much social harm so that every day I worked there was de-moralizing.
",,2,3,1,3,3,3,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Feb 08 2021, Program Manager,Singapore,Former Employee ,Good company with great benefits and constant change,0,"Benefits are one of the best in the IT market
","Constant change every few months, like a start-up. 
No role clarity
Helpfu",,3,3,4,5,5,5,Recommends,,Approves of CEO
Mon Feb 08 2021, Software Engineering Intern,,Former Employee ,Unhappy and I dont want to be writing a review,0,"good salary, people are helpful and friendly.
","not diverse, problematic and hypocritical culture.
Helpfu",,3,,,,,,,,
Tue Feb 09 2021, Software Test Engineer,"Seattle, WA",Current Employee ,dynamic but clique,0,"Fantastic tools and a real vibe to get things done
","Can be cliquey so merit alone may not get you where you want to be.
Helpfu",,3,,,,,,,,
Mon Jan 25 2021, Executive Assistant,"London, England",Former Employee ,Executive assistant,0,"Good fun company! Great free breakfast lunch and dinner !
","Can lack in structure sometimes
Helpfu",,5,4,5,5,5,5,Recommends,,Approves of CEO
Mon Jan 25 2021, Program Manager,"Dublin, Dublin",Current Employee ,Smart people and a great place to work,0,"Plenty of options to develop yourself, to learn and meet new people, there is a nice and relaxed work environment with a lot of autonomy to work the way you like, capable management who is enabling and kind and it's never boring :)
","Maybe ""too relaxed"" environment for someone who like a very structured and defined way of working. It's a big company with offices on multiple locations which can make it hard to know who to reach out to, talk to, go to.
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for the review and taking the time to write! 100% agree with you, it's certainly never boring in Facebook , at least from my perspective, and the pace of change is incredible on a daily basis! Thanks for your call out on the autonomy you get while working here, which we work hard to enshrine in our culture, and also for calling out the options for personal development in which we've invested heavily in to allow people the chance to really skill up on a wide variety of skills while here. We've a lot to improve and we'll keep focusing on how we can improve the employee experience. Sincerely, Decla",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Production Engineer,"Menlo Park, CA",Current Employee ,"Good pay, disappointing leadership",0,"Good pay, great benefits, option to work remotely if E5+
","leadership decision making skills is bad. a lot of decision that I don't even understand a bit
Helpfu",,4,,,,,,Recommends,Neutral Outlook,Disapproves of CEO
Mon Feb 08 2021, Operations Specialist,,Former Employee ,Great Company but growing fast,0,"Great WLB and perks. Good compensation and impactful work
","Growing very fast
Diminishing swim lanes
Helpfu",,4,5,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 09 2021, Supervisor,,Former Employee ,Will weigh on your conscience,0,"Incredible benefits and compensation, they really strive to take care of their employees, concerns over benefits or clarifications are attended to quickly by a top notch benefits team
","Mark Zuckerberg is destroying democracy and won't listen to concerns from employees about it. It's a massive company but it's run by one person.
",,2,5,1,1,5,5,Doesn't Recommend,,Disapproves of CEO
Sun Jan 24 2021, Software Engineer,"Seattle, WA",Current Employee ,Good for engineer,0,"Many growth room for engineer
","Peer pressure is big as people are smart
Helpfu",,5,,,,,,,,
Sun Jan 24 2021, Senior Software Engineer,"San Francisco, CA",Former Employee ,Best Job Ever,0,"great pay, great co-workers, great benefits
","long hours, lack of diversity
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Jan 24 2021, Software Engineer,Tel Aviv-Yafo,Former Employee ,Good place for juniors,0,"The money us good, also I know how to write code now
","Huge company, it's can be hard sometimes
Helpfu",,5,4,5,4,3,5,Recommends,Neutral Outlook,No Opinion of CEO
Sun Jan 24 2021, Partner Solutions Manager,"London, England",Current Employee ,Great place to work,0,"Salary, Culture, Projects, People, Bonus
","Pay progression can be slow
Helpfu",,5,3,4,5,5,4,Recommends,Positive Outlook,Approves of CEO
Sun Jan 24 2021, SWE Manager,,Current Employee ,Amazing company to work for. One of the best in my career,0,"* Open and transparent 
* Fast moving
","* work life balance can be low sometimes
Helpfu",,5,3,5,4,5,5,,,
Sun Jan 24 2021, Critical Facility Engineer,"Los Lunas, NM",Current Employee ,CFE Facebook (Data Center),0,"Great perks, competitive pay and bonuses for motivated team players.
","Nothing to complain about at this time
Helpfu",,5,4,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Sun Jan 24 2021, Software Engineer,,Current Employee ,Software Engineer,0,"Great people to work with and possibility to impact at massive scale.
","A person have to be proactive and comfortable fixing things.
Helpfu",,5,5,5,5,5,4,Recommends,,Approves of CEO
Sat Feb 06 2021, Product Manager,"Menlo Park, CA",Former Employee ,Great Company,0,"interesting projects and lots of autonomy
","too big. too may teams building similar products
Helpfu",,4,,,,,,,,
Sun Feb 07 2021, Accountant,Sydney,Former Employee ,Google,0,"Good environment, culture and people
","Work a little bit long hours
Helpfu",,4,,,,,,,,
Fri Jan 22 2021, Software Engineer,"New York, NY",Former Employee ,Software Engineer,0,"its very good work place to work
","not any cons that I can think of
Helpfu",,5,,,,,,,,
Fri Jan 22 2021, Recruiting Manager,"Menlo Park, CA",Current Employee ,Love it,0,"Great leadership
Amazing benefits 
Great people
","Work life balance
Red tape
Hard to juggle covid and work
Helpfu",,5,2,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Jan 22 2021, Business Analyst,Bangalore,Current Employee ,Good place to work for,0,"Work life balance. Good learning curve
","No as such so far
",,5,,,,,,,,
Sat Jan 23 2021, Data Scientist,,Current Employee ,Overall Review,0,"Awesome place to work - very supportive and many smart people
","Hard to think of many
Helpfu",,5,,,,,,,,
Sat Jan 23 2021, Manager,"Dublin, Dublin",Current Employee ,Great culture,0,"People first culture, incredibly learning opportunities, very smart people
","increasing company size brings with me more structure
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for helping Facebook grow as a manager in Dublin and for making the time to share this review. Appreciate the call out on our people first culture, the opportunities to grow and develop new skills and for the quality of people you worked with. We're constantly looking at ways to improve the employee experience, and will keep focusing on the improvements we can make with the help of feedback like this. Sincerely, Decla",,5,3,5,5,5,3,Recommends,Positive Outlook,
Sat Jan 23 2021, Account Manager,"Austin, TX",Current Employee ,this is still a great company,0,"flexibility, impact, career outlook, compensation
","it has gotten very corporate
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Senior Software Engineer,"San Jose, CA",Current Employee ,good company,0,"good work and innovation, smart people
","work life balance and not good management
Helpfu",,3,3,3,3,3,3,Recommends,Neutral Outlook,No Opinion of CEO
Thu Jan 21 2021, Data Scientist,"New York, NY",Current Employee ,Good company,0,"great company culture, interesting product
","no downside still now, everything great
Helpfu",,5,,,,,,,,
Thu Jan 21 2021, Operations Manager,"Menlo Park, CA",Current Employee ,Amazing Benefits and Open Culture,0,"Colleagues, benefits, transparency, internal tools, L&D resources
","Facebook does a poor job of communicating its positive work to the external community
",,5,5,5,3,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Software Engineer,"Pittsburgh, PA",Current Employee ,Amazing company,0,"Great culture. Amazing benefits and amazing pay.
","Nothing I can think off
",,5,5,5,5,5,5,Recommends,,Approves of CEO
Fri Jan 22 2021, Advanced Business Analyst,"Dublin, Dublin",Current Employee ,"Great company to work for, but its is a liberal censorship platform",0,"Great colleagues, work gets done, exciting technical projects to work on, and day-to-day job is really exciting. Best working ethics and culture I have ever experienced.
","Scary business. But what can we do.
",,5,4,1,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Fri Jan 22 2021, Customer Service,,Former Employee ,Great place to work,0,"Its a pleasing company to work at.
","not as of now .
Helpfu",,5,,,,,,,,
Thu Feb 04 2021, Software Engineer,,Current Employee ,"Good company, takes care of employees",0,"* smart people
* interesting projects and infrastructure
","* work life balance can be rough on some teams
Helpfu",,4,,,,,,,,
Thu Feb 04 2021, Engineering Manager,"London, England",Former Employee ,An open and fast paced environment,0,#NAME?,"Recent events around the mishandling of political content and content related to social issues are indeed a little worrisome and more should be done to handle these important issues.
",,4,5,4,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Thu Jan 21 2021, Software Engineer,"Pittsburgh, PA",Current Employee ,Amazing company,0,"Great culture. Amazing benefits and amazing pay.
","Nothing I can think off
Advice to Management
Keep doing the good job!’
Helpfu","Keep doing the good job!’
Helpfu",5,5,5,5,5,5,Recommends,,Approves of CEO
Fri Jan 22 2021, Advanced Business Analyst,"Dublin, Dublin",Current Employee ,"Great company to work for, but its is a liberal censorship platform",0,"Great colleagues, work gets done, exciting technical projects to work on, and day-to-day job is really exciting. Best working ethics and culture I have ever experienced.
","Scary business. But what can we do.
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for helping our business analyst teams grow and for making the time to share this review. Appreciate the call out on our some of the exciting project work you were involved in and the great colleagues you worked with. We'll keep working to improve our employee experience and employee value proposition. Thanks for your feedback always! Sincerely, Decla",,5,4,1,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Thu Feb 04 2021, Engineering Manager,"London, England",Former Employee ,An open and fast paced environment,0,#NAME?,"Recent events around the mishandling of political content and content related to social issues are indeed a little worrisome and more should be done to handle these important issues.
Helpfu",,4,5,4,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Thu Feb 04 2021, Marketing Manager,"London, England",Former Employee ,Terrible work life balance,1,"The company pays well but the work-life balance is non existent
","No work-life balance
Highly ineffective working practices
Helpful (1",,2,1,3,4,3,4,Doesn't Recommend,,No Opinion of CEO
Tue Feb 02 2021, Partner Manager,"Dublin, Dublin",Current Employee ,Poor Management Team,1,"Salary, regular promotions, benefits, people
","Poor Management Team, lack of long-term focus, work-life balance
Helpful (1)
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for your contribution as a Partner Manager in Facebook Ireland and for taking the time to share this review. Appreciate the call out on our benefits, compensation and the quality of people you had a chance to work with and learn from. Also, thanks for sharing where you feel we could have done better. We'll keep working to improve our employee experience and employee value proposition and it's feedback like this that will help shine a light on places we need to consider focusing more on. Thanks for your feedback always! Sincerely, Decla",,4,2,3,4,3,5,,,
Fri Feb 05 2021, Software Engineer,,Former Employee ,.,0,"They pay a lot of money
","It is Facebook, bad reputation
Helpfu",,2,,,,,,,,
Wed Jan 20 2021, Growth Marketing Manager,"Menlo Park, CA",Current Employee ,"Great benefits, good autonomy, but top-down direction can be thrashy",0,"Good benefits (salary, healthcare, RSU, etc.), cares about your wellbeing, work/life balance isn't terrible
","Some top-down decisions and re-orgs can be thrashy
Helpfu",,5,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Senior Technical Recruiter,"New York, NY",Current Employee ,"Good Company, great people",0,"Work life balance Ability to work with awesome people Good strategy and vision by leadership
","There is nothing at this time that comes to mind.
",,5,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Data Scientist,"Menlo Park, CA",Current Employee ,Best company I have worked so far,0,#NAME?,#NAME?,,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Social Media Manager,"New York, NY",Current Employee ,x,0,"they treat you well here
","the office is very modern
Helpfu",,5,,,,,,,,
Thu Jan 21 2021, Network Engineer,"Altoona, IA",Current Employee ,"Takes Care of Employees, Good Work",0,"Company makes a sufficient effort to take care of it's employees and there's lots of good work.
","Facebook is reactive instead of proactive when it comes to stopping misuse on its platform. Doesn't feel great to be a part of that
",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Sales Program Manager,,Current Employee ,Great Company,0,"Great pay and benefits, move fast culture, transparency is valued, a lot of room and opportunities for self development, great and very smart people, leadership that cares about people and their wellbeing.
","Sometimes the level of information influx can get overwhelming.
",,5,4,5,4,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Technical Sourcer,"Dublin, Dublin",Current Employee ,Awesome,0,"Conditions, interesting projects, the scale of everything, the people
","Nothing that I can think of, but I'm a very optimistic person
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Network Engineer,"Altoona, IA",Current Employee ,"Takes Care of Employees, Good Work",0,"Company makes a sufficient effort to take care of it's employees and there's lots of good work.
","Facebook is reactive instead of proactive when it comes to stopping misuse on its platform. Doesn't feel great to be a part of that
Helpfu",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Sales Program Manager,,Current Employee ,Great Company,0,"Great pay and benefits, move fast culture, transparency is valued, a lot of room and opportunities for self development, great and very smart people, leadership that cares about people and their wellbeing.
","Sometimes the level of information influx can get overwhelming.
Helpfu",,5,4,5,4,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Technical Sourcer,"Dublin, Dublin",Current Employee ,Awesome,0,"Conditions, interesting projects, the scale of everything, the people
","Nothing that I can think of, but I'm a very optimistic person
Advice to Management
Let's do this
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thank you for your contribution to growing Facebook and the development of the sourcing team (which is the team I'm in and is very close to my heart). Our sourcing team has been working hard and bringing some amazing talent into the company and I want to thank you for the part you had to play in that of late, especially our sourcing of diverse talent which is a top priority! I appreciate the time you took to write this review which will help us keep focused on areas we can continue to improve and thank you for the shout out on the some of the quality of the amazing people you worked with! Much appreciated. Sincerely, Decla","Let's do this
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thank you for your contribution to growing Facebook and the development of the sourcing team (which is the team I'm in and is very close to my heart). Our sourcing team has been working hard and bringing some amazing talent into the company and I want to thank you for the part you had to play in that of late, especially our sourcing of diverse talent which is a top priority! I appreciate the time you took to write this review which will help us keep focused on areas we can continue to improve and thank you for the shout out on the some of the quality of the amazing people you worked with! Much appreciated. Sincerely, Decla",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 21 2021, Technical Sourcer,"Los Angeles, CA",Current Employee ,Great place to work,0,"Awesome people, perks, and devices
","Constant change and goals that don't align with business needs
Helpfu",,5,,,,,,,,
Thu Jan 21 2021, Software Engineer,"West Seattle, WA",Current Employee ,entry level software dev at fb,0,"free food, free gym, employees treated well
","no cons of working at this company
Helpfu",,5,4,5,4,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Developer Advocate,"San Francisco, CA",Current Employee ,Interesting,0,"Open culture to question decisions
","Company growing really fast and losing culture.
Helpfu",,4,,,,,,,,
Thu Feb 04 2021, Software Engineer,"South San Francisco, CA",Former Employee ,/,0,"Learning, fun, relaxed, interesting, creative
","Too big, questionable ethics of platform
Helpfu",,4,,,,,,,,
Thu Feb 04 2021, Software Engineer,"Menlo Park, CA",Current Employee ,Amazing,0,"Great benefits and pay, great people
","Bad PR, Company getting worse
Advice to Management
Need to listen to the government
Helpfu","Need to listen to the government
Helpfu",4,4,5,4,5,4,Recommends,Positive Outlook,Disapproves of CEO
Thu Feb 04 2021, Product Designer,"San Francisco, CA",Former Employee ,Good but emotionally draining,0,"Autonomy, benefits, office locations, people
","Metrics, leadership, press, work/life balance
Helpfu",,4,3,3,2,3,4,Recommends,Positive Outlook,No Opinion of CEO
Thu Feb 04 2021, Program Manager,"Austin, TX",Current Employee ,Program Manager Facebook,0,"Benefits, payment, office, perks, people.
","Lack of organization, pressure, old management, Ops.
Helpfu",,4,4,4,5,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Director of Client Services,"Austin, TX",Former Employee ,fast paced environment smart colleagues,0,"opportunity to learn a lot
","no work life balance, intense culture
Helpfu",,3,,,,,,,,
Thu Feb 04 2021, Data Scientist,"Menlo Park, CA",Former Employee ,Totally okay but not technical,0,"Great technical infrastructure and the engineering teams you’ll work with are incredible.
","The DS role doesn’t involve any coding. It’s mainly sql so it gets boring fast.
Helpfu",,3,,,,,,Positive Outlook,,Approves of CEO
Tue Jan 19 2021, Software Engineer,"Seattle, WA",Former Employee ,Software Engineer,0,"Good Pay and encouraging environment. Good for old people.
","Not Competitive and is extremely slow with changes.
Helpfu",,5,2,5,5,4,5,Recommends,Positive Outlook,Disapproves of CEO
Tue Jan 19 2021, Manager,,Current Employee ,Great place to work,0,"some of the smartest people on the planet work here, the perks are amazing, and the scale of the issues we deal with are mind blowing. We might not get everything right, but from working on the inside you can see how much work is being done to be as correct as we can be.
","Telling people you work at FB
Helpfu",,5,4,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Market Specialist,"Dublin, Dublin",Former Employee ,Great Entry Level Position at facebook,0,#NAME?,#NAME?,,5,5,5,5,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Software Engineer,"Menlo Park, CA",Former Employee ,Great,0,"perks, salary, Rsu, location, remote work
","work-life balance for parents / but managers are usually understanding
Helpfu",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Data Engineer,"Menlo Park, CA",Current Employee ,Great place for work,0,"fast pace, nice co-workers and a lot of opportunities
","limited growth space for data engineers
Helpfu",,5,5,5,5,5,3,Recommends,Neutral Outlook,No Opinion of CEO
Wed Jan 20 2021, Software Engineer Intern,"Menlo Park, CA",Current Employee ,Great company!,0,"Facebook is an amazing company with a beautiful campus, challenging projects for interns, and amazing benefits.
","The work-life balance is not as important as at other companies.
",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Manager,"Austin, TX",Current Employee ,"Great Company,",0,"Employee first Great benefits Own your worklife balance
","Workplace politics creeping in as the company scales
",,4,5,5,5,5,4,Recommends,,Approves of CEO
Wed Feb 03 2021, Research Scientist,"Menlo Park, CA",Current Employee ,Busy but decent paying,0,"Payment and benefits are ok.
","WLB is not so good.
Helpfu",,4,,,,,,,,
Wed Feb 03 2021, User Experience Researcher,"Seattle, WA",Current Employee ,A great place for curious minds!,0,"Research freedom, fantastic international research opportunities, clear path for career progression, great benefits, large investment in developing high-quality research teams - some of the most intelligent researchers work here.
","Although it can differ team-to-team, UX Researchers are typically lower on the ladder in terms of product team hierarchy and expectations to make sure research creates impact is often on the shoulders of the researchers rather than being promoted by product team leaders.
",,4,3,5,4,5,5,Recommends,Positive Outlook,
Wed Feb 03 2021, Software Engineer,,Former Employee ,Good place for aggressive people,0,#NAME?,#NAME?,,4,,,,,,,,
Fri Jan 15 2021, Research Scientist,"Menlo Park, CA",Former Employee ,Excellent Benefits,1,"Best medical, dental, and vision coverage I have ever had.
","No matching for charitable contributions.
Helpful (1",,5,4,4,5,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Jan 20 2021, Software Engineer Intern,"Menlo Park, CA",Current Employee ,Great company!,0,"Facebook is an amazing company with a beautiful campus, challenging projects for interns, and amazing benefits.
","The work-life balance is not as important as at other companies.
Helpfu",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Manager,"Austin, TX",Current Employee ,"Great Company,",0,"Employee first
Great benefits
Own your worklife balance
","Workplace politics creeping in as the company scales
Helpfu",,4,5,5,5,5,4,Recommends,,Approves of CEO
Wed Feb 03 2021, User Experience Researcher,"Seattle, WA",Current Employee ,A great place for curious minds!,0,"Research freedom, fantastic international research opportunities, clear path for career progression, great benefits, large investment in developing high-quality research teams - some of the most intelligent researchers work here.
","Although it can differ team-to-team, UX Researchers are typically lower on the ladder in terms of product team hierarchy and expectations to make sure research creates impact is often on the shoulders of the researchers rather than being promoted by product team leaders.
Helpfu",,4,3,5,4,5,5,Recommends,Positive Outlook,
Tue Feb 02 2021, Market Specialist,"Dublin, Dublin",Current Employee ,Nice place to work for single young folks,0,"Nice perks
Exposure beyond measure
Fast paced environment
","Too US-centric

Management recently failed to adress diversity issues so many times that it ends up just being cheap talk
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for helping our marketing specialists teams grow and for making the time to share this review. Appreciate the call out on our benefits we'll keep working to improve our employee experience and employee value proposition. Thanks for your feedback always! Sincerely, Decla",,3,3,2,1,3,3,Recommends,Neutral Outlook,No Opinion of CEO
Wed Feb 03 2021,Anonymous,,Current Employee ,Great place to start your IT Support career but very hard to move up at FB,0,"- Telling people you work at Facebook gives you immediate report and oddly almost celebrity status - You get to work with the most educated and motivated people in the world. - Global company so offices everywhere and constantly expanding - This role has a good work life balance because you never have to bring your work home with you. You work 8-5 - This role allows you to interact with anyone and everyone at the company. - Open culture and internal systems. Very accepting of different lifestyles and perspectives. - NO DRESS CODE (wear yoga pants to work or PJ pants if you want) - Free food breakfast lunch and dinner plus snack and drinks always available. - MPK (Menlo Park) is Facebooks Headquarters and has so many different amenities like on site gyms, ice cream, coffee shops and it’s all free. Except for certain on campus coffee shops like Philz, Verve, Blue Bottle. - Free Purple Tie dry cleaning or wash/fold laundry service on campus - You can request reimbursement for up to $720 per year for healthy lifestyle related expenses like massages, ski lift tickets, meditation apps/service fees like FitBit premium, HeadSpace etc. They even opened it up to use for the purchase of fitness equipment like the Apple Watch, barbells, and most things fitness related. - $75 per month can be reimbursed for home internet during covid wfh Hardware Perks: - Facebook FTEs (Full Time Employees) always get the latest hardware when you start. - Upgrade your laptop and phone every 2yrs - Unlimited data and tethering for your work phone with an option to port your personal number and use it for work and personal for free. - If you want any special paid software for work it’s easy to request and get it approved. - When offices open again there are IT Equipment Vending Machines full of free accessories like chargers/cables/adapters/mice
","- You work 8-5 minus a 1hr scheduled lunch. - You are considered a shift worker so every hour on the clock is scheduled for a particular support queue. (Live chat, phones, tickets, project work etc.) - VERY HIGH VOLUME! This job will keep you very busy! - The expectations are very high compared to most entry level “Helpdesk” style jobs. You’re currently expected to resolve at least 3 tickets per hour during covid wfh just to meet the minimum expectations. This sounds easy but try doing it 8hrs per day everyday while dealing with wfh and other challenges while remote. - This role hires IC (Individual Contributor) levels (2, 3, or 4) FB likes to put you at the lowest level they can. If you have 5-7yrs+ of industry experience you should be an IC4 or 5 in most other roles but this one will likely offer you IC2 or 3 but you should push for IC4. - You must be an IC 4 before you can even apply for any people manager or team lead roles. It’s very hard to get promoted to a new level in this role because your time is fully spent in core support work but promotions can only happen if you also find time to discover and drive cross functional global impact that you can measure with data. You must do this whole also maintaining your core workload which can be very difficult.
",,3,4,5,5,3,2,Recommends,Neutral Outlook,
Mon Jan 18 2021, Software Engineer,"Seattle, WA",Current Employee ,Great!,0,"Love everything about it always and forever!
","I wish I spent more time with Marky mark
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021,Anonymous,Amsterdam,Former Employee ,Great until covid,0,"Great benefits, team and atmosphere
","Not as much to do and financially difficult times.
Helpfu",,5,,,,,,,,
Tue Jan 19 2021, Software Engineer,,Current Employee ,Great Company to work for,0,"Relaxed work environment, interesting projects
","Huge promotion cycle pressure. Have to defend projects
Helpfu",,5,,,,,,,,
Tue Jan 19 2021, Software Engineer,"Menlo Park, CA",Current Employee ,My Review,0,"great coworkers, feedback system, culture, food
","i can't think of any cons
Helpfu",,5,,,,,,,,
Tue Jan 19 2021, Market Specialist,"Dublin, Dublin",Current Employee ,Great place to work,0,"You have the opportunity to work on very interesting projects while making great impact on product and building up a diverse set of work skills. There are performance reviews often. Great learning experience. Good work perks and benefits. Very nice people to work with. Fast paced environment.
","No cons so far to mention about.
",,5,3,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Engineering Director,"San Francisco, CA",Current Employee ,Great benefits,0,"Great Benefits Pay Learning career growths and People
","No work/life balance Politics Some mean people
",,4,,,,,,,,
Mon Feb 01 2021, Marketing Manager,,Current Employee ,Marketing,0,"The people and culture, benefits, work
","Work life balance, very fast moving environment
Helpfu",,4,,,,,,,,
Tue Feb 02 2021, Software Engineer,,Current Employee ,Good company in general,0,"good benefits and compensation in general
","weird re-orgs make the experience unpleasant
Helpfu",,4,,,,,,,,
Mon Jan 18 2021, Software Engineer,"Seattle, WA",Current Employee ,Great!,0,"Love everything about it always and forever!
","I wish I spent more time with Marky mark
Advice to Management
Keep on going baby. Live. Laugh. Love. Share
Helpfu","Keep on going baby. Live. Laugh. Love. Share
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Jan 19 2021, Market Specialist,"Dublin, Dublin",Current Employee ,Great place to work,0,"You have the opportunity to work on very interesting projects while making great impact on product and building up a diverse set of work skills.
There are performance reviews often.
Great learning experience.
Good work perks and benefits.
Very nice people to work with.
Fast paced environment.
","No cons so far to mention about.
Helpful
Facebook Response
February 10, 2021 – EMEA Recruitment Director
Thanks for being part of our marketing specialist team and for making the time to share this review. Appreciate the call out on opportunity to have impact and the mention of how you had the opportunity to enhance your work skills while here with interesting work. We have a lot to learn and we'll keep focused on improving. Sincerely, Decla",,5,3,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Engineering Director,"San Francisco, CA",Current Employee ,Great benefits,0,"Great Benefits Pay Learning career growths and
People
","No work/life balance
Politics
Some mean people
Helpfu",,4,,,,,,,,
Tue Feb 02 2021, Software Engineer,"Seattle, WA",Former Employee ,Too much politics,1,"Good perks, highest salaries, really good engineering tools and support for engineers.
","Culture, extremely toxic, back stubbing. Fake transparency, people get behind the back retaliation for being truly transparent. It is like walking on egg shells.
Advice to Management
lack of intellectual integrity, lack of diversity of thought, lack of true transparency
Helpful (1","lack of intellectual integrity, lack of diversity of thought, lack of true transparency
",2,1,1,4,4,5,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Jan 17 2021, Software Engineer,,Current Employee ,good,0,"learning new things from the team
","bad wlb for sure. Not life
Helpfu",,5,1,5,5,5,5,,,
Sun Jan 17 2021, Software Engineer,"London, England",Current Employee ,Very good company,0,"Fee food Good benifits Friendly environment Wide produts teams
","Bad work life balance Peer presure
",,5,,,,,,,,
Sun Jan 17 2021, Product Manager,"London, England",Current Employee ,Amazing culture,0,"Great culture and leadership, exceptionally smart colleagues . A real sense of ownership and belonging due to the bottom up decision making.
","UK compensation is not at par with the US even though cost of living is comparable.
",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
