Hotel AF,122744,Sao Paulo (SP),4,139.1,556.4,07/30/2020,1217
Hotel BP,123111,Brasilia (DF),1,247.62,247.62,07/30/2020,1220
Hotel AU,123415,Recife (PE),1,312.83,312.83,07/30/2020,1222
Hotel Z,123776,Aracaju (SE),4,208.04,832.16,07/30/2020,1224
Hotel BP,123931,Brasilia (DF),3,247.62,742.86,07/30/2020,1225
Hotel BD,124171,Natal (RN),2,242.88,485.76,07/30/2020,1227
Hotel Z,124539,Aracaju (SE),1,208.04,208.04,07/30/2020,1230
Hotel Z,125049,Aracaju (SE),4,208.04,832.16,07/30/2020,1234
Hotel AF,125118,Sao Paulo (SP),1,139.1,139.1,07/30/2020,1235
Hotel BP,125811,Brasilia (DF),4,247.62,990.48,07/30/2020,1243
Hotel Z,125949,Aracaju (SE),2,208.04,416.08,07/30/2020,1246
Hotel AU,126068,Recife (PE),4,312.83,1251.32,07/30/2020,1248
Hotel BP,126229,Brasilia (DF),1,247.62,247.62,07/30/2020,1249
Hotel AU,127612,Recife (PE),4,312.83,1251.32,07/30/2020,1259
Hotel AU,127749,Recife (PE),3,312.83,938.49,07/30/2020,1260
Hotel BW,127944,Campo Grande (MS),4,60.39,241.56,07/30/2020,1261
Hotel BP,128084,Brasilia (DF),3,247.62,742.86,07/30/2020,1262
Hotel Z,128381,Aracaju (SE),4,208.04,832.16,07/30/2020,1265
Hotel AU,129084,Recife (PE),4,312.83,1251.32,07/30/2020,1271
Hotel BD,129209,Natal (RN),4,242.88,971.52,07/30/2020,1272
Hotel AU,129370,Recife (PE),3,312.83,938.49,07/30/2020,1273
Hotel BD,130149,Natal (RN),4,242.88,971.52,07/30/2020,1281
Hotel BD,130459,Natal (RN),4,242.88,971.52,07/30/2020,1283
Hotel BW,130892,Campo Grande (MS),1,60.39,60.39,07/30/2020,1288
Hotel BW,131051,Campo Grande (MS),2,60.39,120.78,07/30/2020,1289
Hotel CB,131788,Rio de Janeiro (RJ),3,165.99,497.97,07/30/2020,1297
Hotel BP,131852,Brasilia (DF),3,247.62,742.86,07/30/2020,1298
Hotel Z,132576,Aracaju (SE),3,208.04,624.12,07/30/2020,1306
Hotel BD,132741,Natal (RN),1,242.88,242.88,07/30/2020,1307
Hotel Z,132893,Aracaju (SE),1,208.04,208.04,07/30/2020,1310
Hotel CB,133011,Rio de Janeiro (RJ),1,165.99,165.99,07/30/2020,1311
Hotel AF,134042,Sao Paulo (SP),4,139.1,556.4,07/30/2020,1320
Hotel BW,134349,Campo Grande (MS),2,60.39,120.78,07/30/2020,1322
Hotel BD,134514,Natal (RN),3,242.88,728.64,07/30/2020,1323
Hotel BP,135259,Brasilia (DF),2,247.62,495.24,07/30/2020,1331
Hotel BD,45,Natal (RN),1,242.88,242.88,08/06/2020,0
Hotel AU,815,Recife (PE),3,312.83,938.49,08/06/2020,7
Hotel BP,1157,Brasilia (DF),3,247.62,742.86,08/06/2020,10
Hotel CB,1483,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,13
Hotel BD,2178,Natal (RN),1,242.88,242.88,08/06/2020,19
Hotel A,2677,Florianopolis (SC),2,313.02,626.04,08/06/2020,23
Hotel BW,2864,Campo Grande (MS),3,60.39,181.17,08/06/2020,25
Hotel K,2957,Salvador (BH),2,263.41,526.82,08/06/2020,26
Hotel AU,5397,Recife (PE),4,312.83,1251.32,08/06/2020,54
Hotel AU,5496,Recife (PE),3,312.83,938.49,08/06/2020,55
Hotel BW,5925,Campo Grande (MS),1,60.39,60.39,08/06/2020,60
Hotel AF,6102,Sao Paulo (SP),2,139.1,278.2,08/06/2020,61
Hotel K,6424,Salvador (BH),3,263.41,790.23,08/06/2020,63
Hotel BW,7954,Campo Grande (MS),1,60.39,60.39,08/06/2020,77
Hotel K,8151,Salvador (BH),2,263.41,526.82,08/06/2020,79
Hotel AU,9165,Recife (PE),1,312.83,312.83,08/06/2020,93
Hotel A,10226,Florianopolis (SC),4,313.02,1252.08,08/06/2020,104
Hotel BD,10367,Natal (RN),3,242.88,728.64,08/06/2020,105
Hotel CB,10702,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,107
Hotel AU,10891,Recife (PE),4,312.83,1251.32,08/06/2020,109
Hotel A,12109,Florianopolis (SC),3,313.02,939.06,08/06/2020,118
Hotel CB,12210,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,119
Hotel CB,12608,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,122
Hotel CB,13011,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,127
Hotel AU,13322,Recife (PE),2,312.83,625.66,08/06/2020,131
Hotel AF,13424,Sao Paulo (SP),1,139.1,139.1,08/06/2020,132
Hotel Z,13838,Aracaju (SE),2,208.04,416.08,08/06/2020,137
Hotel AF,14251,Sao Paulo (SP),2,139.1,278.2,08/06/2020,142
Hotel AU,14386,Recife (PE),3,312.83,938.49,08/06/2020,145
Hotel K,14971,Salvador (BH),2,263.41,526.82,08/06/2020,149
Hotel K,15529,Salvador (BH),3,263.41,790.23,08/06/2020,155
Hotel BD,15837,Natal (RN),3,242.88,728.64,08/06/2020,157
Hotel A,17282,Florianopolis (SC),1,313.02,313.02,08/06/2020,173
Hotel BP,17554,Brasilia (DF),1,247.62,247.62,08/06/2020,175
Hotel K,17691,Salvador (BH),1,263.41,263.41,08/06/2020,176
Hotel Z,17964,Aracaju (SE),2,208.04,416.08,08/06/2020,178
Hotel K,18417,Salvador (BH),2,263.41,526.82,08/06/2020,182
Hotel BW,19704,Campo Grande (MS),3,60.39,181.17,08/06/2020,192
Hotel AF,20292,Sao Paulo (SP),1,139.1,139.1,08/06/2020,196
Hotel AU,20901,Recife (PE),2,312.83,625.66,08/06/2020,205
Hotel BP,21089,Brasilia (DF),2,247.62,495.24,08/06/2020,207
Hotel Z,21197,Aracaju (SE),2,208.04,416.08,08/06/2020,208
Hotel BW,21460,Campo Grande (MS),4,60.39,241.56,08/06/2020,210
Hotel K,21679,Salvador (BH),3,263.41,790.23,08/06/2020,212
Hotel A,22489,Florianopolis (SC),1,313.02,313.02,08/06/2020,220
Hotel AF,22684,Sao Paulo (SP),3,139.1,417.3,08/06/2020,222
Hotel BP,23878,Brasilia (DF),4,247.62,990.48,08/06/2020,234
Hotel CB,24073,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,236
Hotel Z,24466,Aracaju (SE),4,208.04,832.16,08/06/2020,239
Hotel BW,25514,Campo Grande (MS),1,60.39,60.39,08/06/2020,246
Hotel AF,25790,Sao Paulo (SP),4,139.1,556.4,08/06/2020,248
Hotel A,27260,Florianopolis (SC),3,313.02,939.06,08/06/2020,262
Hotel CB,28057,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,268
Hotel AU,28241,Recife (PE),3,312.83,938.49,08/06/2020,269
Hotel BP,28464,Brasilia (DF),2,247.62,495.24,08/06/2020,272
Hotel AF,29598,Sao Paulo (SP),1,139.1,139.1,08/06/2020,282
Hotel BD,31011,Natal (RN),1,242.88,242.88,08/06/2020,296
Hotel K,31652,Salvador (BH),3,263.41,790.23,08/06/2020,304
Hotel Z,32291,Aracaju (SE),2,208.04,416.08,08/06/2020,309
Hotel BP,32425,Brasilia (DF),3,247.62,742.86,08/06/2020,312
Hotel K,32646,Salvador (BH),4,263.41,1053.64,08/06/2020,314
Hotel BP,33427,Brasilia (DF),3,247.62,742.86,08/06/2020,322
Hotel K,33793,Salvador (BH),3,263.41,790.23,08/06/2020,324
Hotel K,33845,Salvador (BH),4,263.41,1053.64,08/06/2020,325
Hotel AF,34011,Sao Paulo (SP),1,139.1,139.1,08/06/2020,326
Hotel BP,34410,Brasilia (DF),4,247.62,990.48,08/06/2020,329
Hotel AF,34712,Sao Paulo (SP),4,139.1,556.4,08/06/2020,331
Hotel Z,34869,Aracaju (SE),1,208.04,208.04,08/06/2020,332
Hotel BP,35314,Brasilia (DF),4,247.62,990.48,08/06/2020,338
Hotel K,35791,Salvador (BH),2,263.41,526.82,08/06/2020,342
Hotel K,36187,Salvador (BH),3,263.41,790.23,08/06/2020,345
Hotel BW,36570,Campo Grande (MS),2,60.39,120.78,08/06/2020,349
Hotel AF,38259,Sao Paulo (SP),2,139.1,278.2,08/06/2020,368
Hotel BW,38411,Campo Grande (MS),1,60.39,60.39,08/06/2020,369
Hotel BP,39401,Brasilia (DF),1,247.62,247.62,08/06/2020,381
Hotel K,39722,Salvador (BH),1,263.41,263.41,08/06/2020,384
Hotel K,39915,Salvador (BH),4,263.41,1053.64,08/06/2020,386
Hotel BP,40261,Brasilia (DF),1,247.62,247.62,08/06/2020,389
Hotel CB,42475,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,414
Hotel K,42702,Salvador (BH),2,263.41,526.82,08/06/2020,416
Hotel K,43409,Salvador (BH),3,263.41,790.23,08/06/2020,424
Hotel A,43754,Florianopolis (SC),2,313.02,626.04,08/06/2020,429
Hotel AU,43830,Recife (PE),3,312.83,938.49,08/06/2020,430
Hotel A,44025,Florianopolis (SC),4,313.02,1252.08,08/06/2020,431
Hotel BD,44174,Natal (RN),4,242.88,971.52,08/06/2020,432
Hotel BP,44334,Brasilia (DF),4,247.62,990.48,08/06/2020,433
Hotel Z,44962,Aracaju (SE),4,208.04,832.16,08/06/2020,439
Hotel CB,46874,Rio de Janeiro (RJ),3,165.99,497.97,08/06/2020,455
Hotel CB,47033,Rio de Janeiro (RJ),3,165.99,497.97,08/06/2020,456
Hotel A,47156,Florianopolis (SC),4,313.02,1252.08,08/06/2020,457
Hotel BD,47202,Natal (RN),1,242.88,242.88,08/06/2020,458
Hotel BD,47883,Natal (RN),1,242.88,242.88,08/06/2020,464
Hotel Z,47933,Aracaju (SE),2,208.04,416.08,08/06/2020,465
Hotel AF,48093,Sao Paulo (SP),2,139.1,278.2,08/06/2020,469
Hotel A,48211,Florianopolis (SC),4,313.02,1252.08,08/06/2020,470
Hotel AF,48564,Sao Paulo (SP),3,139.1,417.3,08/06/2020,477
Hotel CB,49709,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,486
Hotel AU,49900,Recife (PE),4,312.83,1251.32,08/06/2020,487
Hotel K,50582,Salvador (BH),3,263.41,790.23,08/06/2020,492
Hotel AF,50995,Sao Paulo (SP),3,139.1,417.3,08/06/2020,497
Hotel CB,51652,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,502
Hotel BD,52095,Natal (RN),2,242.88,485.76,08/06/2020,505
Hotel Z,52711,Aracaju (SE),3,208.04,624.12,08/06/2020,511
Hotel CB,52848,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,512
Hotel K,53102,Salvador (BH),3,263.41,790.23,08/06/2020,514
Hotel CB,53516,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,517
Hotel BP,53676,Brasilia (DF),4,247.62,990.48,08/06/2020,518
Hotel CB,53728,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,519
Hotel K,53980,Salvador (BH),4,263.41,1053.64,08/06/2020,522
Hotel BP,54774,Brasilia (DF),3,247.62,742.86,08/06/2020,534
Hotel K,54999,Salvador (BH),4,263.41,1053.64,08/06/2020,537
Hotel CB,55286,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,540
Hotel K,55707,Salvador (BH),3,263.41,790.23,08/06/2020,543
Hotel AF,56564,Sao Paulo (SP),4,139.1,556.4,08/06/2020,551
Hotel K,56618,Salvador (BH),1,263.41,263.41,08/06/2020,552
Hotel BD,57725,Natal (RN),4,242.88,971.52,08/06/2020,562
Hotel BP,58096,Brasilia (DF),4,247.62,990.48,08/06/2020,566
Hotel A,58255,Florianopolis (SC),3,313.02,939.06,08/06/2020,568
Hotel CB,58407,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,570
Hotel A,60620,Florianopolis (SC),3,313.02,939.06,08/06/2020,586
Hotel AU,60758,Recife (PE),2,312.83,625.66,08/06/2020,587
Hotel AF,61511,Sao Paulo (SP),4,139.1,556.4,08/06/2020,601
Hotel Z,61736,Aracaju (SE),2,208.04,416.08,08/06/2020,603
Hotel A,62623,Florianopolis (SC),3,313.02,939.06,08/06/2020,611
Hotel K,62779,Salvador (BH),2,263.41,526.82,08/06/2020,612
Hotel CB,62954,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,613
Hotel AF,63426,Sao Paulo (SP),1,139.1,139.1,08/06/2020,617
Hotel AF,64065,Sao Paulo (SP),4,139.1,556.4,08/06/2020,623
Hotel BP,64400,Brasilia (DF),4,247.62,990.48,08/06/2020,626
Hotel AF,64459,Sao Paulo (SP),2,139.1,278.2,08/06/2020,627
Hotel BD,65004,Natal (RN),3,242.88,728.64,08/06/2020,633
Hotel AF,65373,Sao Paulo (SP),1,139.1,139.1,08/06/2020,635
Hotel K,65602,Salvador (BH),2,263.41,526.82,08/06/2020,638
Hotel BP,65830,Brasilia (DF),2,247.62,495.24,08/06/2020,640
Hotel Z,66359,Aracaju (SE),1,208.04,208.04,08/06/2020,643
Hotel AU,66432,Recife (PE),2,312.83,625.66,08/06/2020,645
Hotel K,66585,Salvador (BH),1,263.41,263.41,08/06/2020,646
Hotel CB,66778,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,648
Hotel BW,67458,Campo Grande (MS),2,60.39,120.78,08/06/2020,653
Hotel CB,68125,Rio de Janeiro (RJ),3,165.99,497.97,08/06/2020,660
Hotel Z,68314,Aracaju (SE),1,208.04,208.04,08/06/2020,662
Hotel BW,68485,Campo Grande (MS),3,60.39,181.17,08/06/2020,663
Hotel CB,68542,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,664
Hotel CB,68707,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,665
Hotel BW,68975,Campo Grande (MS),3,60.39,181.17,08/06/2020,667
Hotel BW,69021,Campo Grande (MS),4,60.39,241.56,08/06/2020,668
Hotel AU,69257,Recife (PE),4,312.83,1251.32,08/06/2020,671
Hotel BP,69437,Brasilia (DF),1,247.62,247.62,08/06/2020,673
Hotel BW,69801,Campo Grande (MS),2,60.39,120.78,08/06/2020,676
Hotel AF,70042,Sao Paulo (SP),2,139.1,278.2,08/06/2020,678
Hotel Z,70379,Aracaju (SE),2,208.04,416.08,08/06/2020,683
Hotel K,70846,Salvador (BH),1,263.41,263.41,08/06/2020,686
Hotel AU,70957,Recife (PE),4,312.83,1251.32,08/06/2020,687
Hotel Z,71003,Aracaju (SE),2,208.04,416.08,08/06/2020,688
Hotel K,71093,Salvador (BH),4,263.41,1053.64,08/06/2020,689
Hotel CB,71191,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,690
Hotel AF,71394,Sao Paulo (SP),1,139.1,139.1,08/06/2020,693
Hotel A,71732,Florianopolis (SC),4,313.02,1252.08,08/06/2020,696
Hotel AU,72007,Recife (PE),4,312.83,1251.32,08/06/2020,700
Hotel BD,73247,Natal (RN),3,242.88,728.64,08/06/2020,711
Hotel K,73395,Salvador (BH),2,263.41,526.82,08/06/2020,712
Hotel K,73748,Salvador (BH),4,263.41,1053.64,08/06/2020,715
Hotel BP,73916,Brasilia (DF),1,247.62,247.62,08/06/2020,716
Hotel BD,74107,Natal (RN),4,242.88,971.52,08/06/2020,718
Hotel BW,74352,Campo Grande (MS),1,60.39,60.39,08/06/2020,721
Hotel AU,74416,Recife (PE),4,312.83,1251.32,08/06/2020,722
Hotel BP,74489,Brasilia (DF),3,247.62,742.86,08/06/2020,723
Hotel AU,74690,Recife (PE),2,312.83,625.66,08/06/2020,725
Hotel AU,75065,Recife (PE),2,312.83,625.66,08/06/2020,729
Hotel Z,75458,Aracaju (SE),1,208.04,208.04,08/06/2020,733
Hotel BD,75512,Natal (RN),4,242.88,971.52,08/06/2020,735
Hotel Z,76014,Aracaju (SE),4,208.04,832.16,08/06/2020,740
Hotel AU,76065,Recife (PE),4,312.83,1251.32,08/06/2020,741
Hotel BP,76150,Brasilia (DF),1,247.62,247.62,08/06/2020,742
Hotel Z,76312,Aracaju (SE),2,208.04,416.08,08/06/2020,743
Hotel BW,76445,Campo Grande (MS),2,60.39,120.78,08/06/2020,744
Hotel AF,77060,Sao Paulo (SP),2,139.1,278.2,08/06/2020,748
Hotel A,77202,Florianopolis (SC),1,313.02,313.02,08/06/2020,750
Hotel BD,77565,Natal (RN),3,242.88,728.64,08/06/2020,754
Hotel BP,77638,Brasilia (DF),4,247.62,990.48,08/06/2020,755
Hotel BD,78115,Natal (RN),4,242.88,971.52,08/06/2020,758
Hotel CB,78552,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,763
Hotel BP,78759,Brasilia (DF),3,247.62,742.86,08/06/2020,765
Hotel A,79197,Florianopolis (SC),4,313.02,1252.08,08/06/2020,770
Hotel BW,80192,Campo Grande (MS),3,60.39,181.17,08/06/2020,780
Hotel AF,80724,Sao Paulo (SP),4,139.1,556.4,08/06/2020,786
Hotel K,81081,Salvador (BH),2,263.41,526.82,08/06/2020,789
Hotel AF,81739,Sao Paulo (SP),3,139.1,417.3,08/06/2020,796
Hotel BD,82344,Natal (RN),3,242.88,728.64,08/06/2020,800
Hotel CB,82694,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,808
Hotel A,82872,Florianopolis (SC),2,313.02,626.04,08/06/2020,809
Hotel CB,83205,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,813
Hotel K,84029,Salvador (BH),1,263.41,263.41,08/06/2020,824
Hotel A,85752,Florianopolis (SC),3,313.02,939.06,08/06/2020,846
Hotel BW,86944,Campo Grande (MS),1,60.39,60.39,08/06/2020,858
Hotel CB,87054,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,859
Hotel K,87968,Salvador (BH),3,263.41,790.23,08/06/2020,869
Hotel AU,88106,Recife (PE),2,312.83,625.66,08/06/2020,870
Hotel BW,88217,Campo Grande (MS),1,60.39,60.39,08/06/2020,871
Hotel A,88740,Florianopolis (SC),4,313.02,1252.08,08/06/2020,877
Hotel Z,89969,Aracaju (SE),4,208.04,832.16,08/06/2020,888
Hotel BW,91508,Campo Grande (MS),2,60.39,120.78,08/06/2020,904
Hotel BP,91808,Brasilia (DF),4,247.62,990.48,08/06/2020,906
Hotel Z,92956,Aracaju (SE),4,208.04,832.16,08/06/2020,917
Hotel Z,93242,Aracaju (SE),2,208.04,416.08,08/06/2020,920
Hotel Z,93933,Aracaju (SE),3,208.04,624.12,08/06/2020,928
Hotel BD,94949,Natal (RN),4,242.88,971.52,08/06/2020,937
Hotel CB,95569,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,943
Hotel AF,96165,Sao Paulo (SP),1,139.1,139.1,08/06/2020,951
Hotel BW,96238,Campo Grande (MS),1,60.39,60.39,08/06/2020,952
Hotel AF,96405,Sao Paulo (SP),1,139.1,139.1,08/06/2020,953
Hotel BP,96738,Brasilia (DF),2,247.62,495.24,08/06/2020,957
Hotel BP,97581,Brasilia (DF),1,247.62,247.62,08/06/2020,965
Hotel BP,98072,Brasilia (DF),3,247.62,742.86,08/06/2020,972
Hotel BP,98146,Brasilia (DF),1,247.62,247.62,08/06/2020,973
Hotel Z,98437,Aracaju (SE),4,208.04,832.16,08/06/2020,975
Hotel Z,98936,Aracaju (SE),3,208.04,624.12,08/06/2020,980
Hotel BD,99045,Natal (RN),1,242.88,242.88,08/06/2020,981
Hotel Z,99375,Aracaju (SE),1,208.04,208.04,08/06/2020,985
Hotel BD,99722,Natal (RN),4,242.88,971.52,08/06/2020,990
Hotel K,99850,Salvador (BH),3,263.41,790.23,08/06/2020,992
Hotel AU,100048,Recife (PE),4,312.83,1251.32,08/06/2020,993
Hotel AU,100601,Recife (PE),4,312.83,1251.32,08/06/2020,1001
Hotel CB,101556,Rio de Janeiro (RJ),3,165.99,497.97,08/06/2020,1007
Hotel CB,102200,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,1013
Hotel K,103312,Salvador (BH),4,263.41,1053.64,08/06/2020,1026
Hotel BP,103512,Brasilia (DF),3,247.62,742.86,08/06/2020,1027
Hotel BD,103774,Natal (RN),4,242.88,971.52,08/06/2020,1029
Hotel BD,104821,Natal (RN),4,242.88,971.52,08/06/2020,1040
Hotel BW,104987,Campo Grande (MS),3,60.39,181.17,08/06/2020,1041
Hotel AU,105256,Recife (PE),4,312.83,1251.32,08/06/2020,1043
Hotel AF,105597,Sao Paulo (SP),3,139.1,417.3,08/06/2020,1047
Hotel K,106301,Salvador (BH),4,263.41,1053.64,08/06/2020,1056
Hotel Z,106490,Aracaju (SE),1,208.04,208.04,08/06/2020,1057
Hotel AF,107598,Sao Paulo (SP),3,139.1,417.3,08/06/2020,1067
Hotel BW,108138,Campo Grande (MS),1,60.39,60.39,08/06/2020,1073
Hotel CB,108229,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,1074
Hotel BP,109418,Brasilia (DF),2,247.62,495.24,08/06/2020,1085
Hotel CB,111212,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,1102
Hotel K,111275,Salvador (BH),1,263.41,263.41,08/06/2020,1103
Hotel BP,111868,Brasilia (DF),3,247.62,742.86,08/06/2020,1108
Hotel BP,112068,Brasilia (DF),1,247.62,247.62,08/06/2020,1110
Hotel CB,112373,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,1113
Hotel BW,112563,Campo Grande (MS),2,60.39,120.78,08/06/2020,1116
Hotel CB,112775,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,1119
Hotel K,113101,Salvador (BH),1,263.41,263.41,08/06/2020,1122
Hotel AU,113273,Recife (PE),4,312.83,1251.32,08/06/2020,1125
Hotel BD,113661,Natal (RN),3,242.88,728.64,08/06/2020,1128
Hotel Z,113749,Aracaju (SE),1,208.04,208.04,08/06/2020,1130
Hotel AU,114046,Recife (PE),4,312.83,1251.32,08/06/2020,1135
Hotel AF,114320,Sao Paulo (SP),3,139.1,417.3,08/06/2020,1138
Hotel Z,114494,Aracaju (SE),4,208.04,832.16,08/06/2020,1139
Hotel Z,114911,Aracaju (SE),1,208.04,208.04,08/06/2020,1142
Hotel AU,115032,Recife (PE),4,312.83,1251.32,08/06/2020,1145
Hotel K,115479,Salvador (BH),2,263.41,526.82,08/06/2020,1148
Hotel AF,115677,Sao Paulo (SP),2,139.1,278.2,08/06/2020,1149
Hotel BP,116134,Brasilia (DF),4,247.62,990.48,08/06/2020,1152
Hotel K,116884,Salvador (BH),3,263.41,790.23,08/06/2020,1158
Hotel CB,117181,Rio de Janeiro (RJ),3,165.99,497.97,08/06/2020,1161
Hotel K,117245,Salvador (BH),4,263.41,1053.64,08/06/2020,1162
Hotel CB,117803,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020,1166
Hotel AF,118087,Sao Paulo (SP),1,139.1,139.1,08/06/2020,1170
Hotel K,118316,Salvador (BH),4,263.41,1053.64,08/06/2020,1173
Hotel BP,119413,Brasilia (DF),4,247.62,990.48,08/06/2020,1185
Hotel BP,120056,Brasilia (DF),3,247.62,742.86,08/06/2020,1191
Hotel K,120929,Salvador (BH),2,263.41,526.82,08/06/2020,1198
Hotel AF,121031,Sao Paulo (SP),3,139.1,417.3,08/06/2020,1201
Hotel BP,121183,Brasilia (DF),1,247.62,247.62,08/06/2020,1202
Hotel K,121965,Salvador (BH),3,263.41,790.23,08/06/2020,1210
Hotel AF,122172,Sao Paulo (SP),4,139.1,556.4,08/06/2020,1212
Hotel Z,122817,Aracaju (SE),4,208.04,832.16,08/06/2020,1218
Hotel BW,122983,Campo Grande (MS),2,60.39,120.78,08/06/2020,1219
Hotel AF,124172,Sao Paulo (SP),3,139.1,417.3,08/06/2020,1227
Hotel AU,125119,Recife (PE),3,312.83,938.49,08/06/2020,1235
Hotel AU,125256,Recife (PE),4,312.83,1251.32,08/06/2020,1236
Hotel K,125643,Salvador (BH),2,263.41,526.82,08/06/2020,1240
Hotel AU,125763,Recife (PE),3,312.83,938.49,08/06/2020,1242
Hotel Z,125812,Aracaju (SE),2,208.04,416.08,08/06/2020,1243
Hotel BD,126389,Natal (RN),2,242.88,485.76,08/06/2020,1250
Hotel CB,126704,Rio de Janeiro (RJ),4,165.99,663.96,08/06/2020,1253
Hotel AU,127356,Recife (PE),1,312.83,312.83,08/06/2020,1257
Hotel K,127535,Salvador (BH),1,263.41,263.41,08/06/2020,1258
Hotel AU,127613,Recife (PE),3,312.83,938.49,08/06/2020,1259
Hotel BD,127750,Natal (RN),2,242.88,485.76,08/06/2020,1260
Hotel BD,127945,Natal (RN),1,242.88,242.88,08/06/2020,1261
Hotel CB,128085,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,1262
Hotel Z,128163,Aracaju (SE),4,208.04,832.16,08/06/2020,1263
Hotel BP,128307,Brasilia (DF),4,247.62,990.48,08/06/2020,1264
Hotel CB,128484,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,1266
Hotel Z,128922,Aracaju (SE),4,208.04,832.16,08/06/2020,1270
Hotel AU,129371,Recife (PE),3,312.83,938.49,08/06/2020,1273
Hotel K,129569,Salvador (BH),4,263.41,1053.64,08/06/2020,1277
Hotel BW,130150,Campo Grande (MS),1,60.39,60.39,08/06/2020,1281
Hotel AU,131343,Recife (PE),3,312.83,938.49,08/06/2020,1293
Hotel Z,131789,Aracaju (SE),1,208.04,208.04,08/06/2020,1297
Hotel BD,132136,Natal (RN),4,242.88,971.52,08/06/2020,1302
Hotel AU,132894,Recife (PE),3,312.83,938.49,08/06/2020,1310
Hotel CB,133765,Rio de Janeiro (RJ),1,165.99,165.99,08/06/2020,1317
Hotel BW,133906,Campo Grande (MS),4,60.39,241.56,08/06/2020,1319
Hotel BP,134241,Brasilia (DF),4,247.62,990.48,08/06/2020,1321
Hotel BW,134714,Campo Grande (MS),1,60.39,60.39,08/06/2020,1324
Hotel Z,134849,Aracaju (SE),2,208.04,416.08,08/06/2020,1325
Hotel BW,135260,Campo Grande (MS),3,60.39,181.17,08/06/2020,1331
Hotel AF,135578,Sao Paulo (SP),1,139.1,139.1,08/06/2020,1333
Hotel K,670,Salvador (BH),3,263.41,790.23,08/13/2020,5
Hotel A,1222,Florianopolis (SC),2,313.02,626.04,08/13/2020,11
Hotel AU,1414,Recife (PE),1,312.83,312.83,08/13/2020,12
Hotel BD,2045,Natal (RN),4,242.88,971.52,08/13/2020,18
Hotel BD,2179,Natal (RN),4,242.88,971.52,08/13/2020,19
Hotel BW,2262,Campo Grande (MS),3,60.39,181.17,08/13/2020,20
Hotel A,2538,Florianopolis (SC),4,313.02,1252.08,08/13/2020,22
Hotel CB,2865,Rio de Janeiro (RJ),2,165.99,331.98,08/13/2020,25
Hotel BP,3702,Brasilia (DF),1,247.62,247.62,08/13/2020,38
Hotel CB,3805,Rio de Janeiro (RJ),4,165.99,663.96,08/13/2020,39
Hotel BD,5497,Natal (RN),1,242.88,242.88,08/13/2020,55
Hotel CB,6266,Rio de Janeiro (RJ),4,165.99,663.96,08/13/2020,62
Hotel BP,6565,Brasilia (DF),3,247.62,742.86,08/13/2020,64
Hotel CB,6748,Rio de Janeiro (RJ),1,165.99,165.99,08/13/2020,65
Hotel BD,6872,Natal (RN),2,242.88,485.76,08/13/2020,66
Hotel K,7085,Salvador (BH),1,263.41,263.41,08/13/2020,68
Hotel A,7354,Florianopolis (SC),4,313.02,1252.08,08/13/2020,70
Hotel BD,7796,Natal (RN),2,242.88,485.76,08/13/2020,75
Hotel AF,8054,Sao Paulo (SP),2,139.1,278.2,08/13/2020,78
Hotel BD,8152,Natal (RN),4,242.88,971.52,08/13/2020,79
Hotel AU,9063,Recife (PE),1,312.83,312.83,08/13/2020,91
Hotel Z,9166,Aracaju (SE),1,208.04,208.04,08/13/2020,93
Hotel A,9347,Florianopolis (SC),4,313.02,1252.08,08/13/2020,94
